Date,Open,High,Low,Close,Volume,Adj Close
8/8/2013,98.64,98.99,97.44,98.04,4862300,94.06
8/9/2013,97.9,98.4,97.07,97.62,4041800,93.66
8/12/2013,97.49,97.8,97,97.04,3256800,93.1
8/13/2013,97.02,97.1,96.11,96.45,5188300,92.54
8/14/2013,96.24,96.37,95.64,96.11,5448700,92.21
8/15/2013,95.55,95.91,95.19,95.39,4207500,91.52
8/16/2013,95.2,95.5,95.01,95.03,3324000,91.17
8/19/2013,95.12,95.99,95.05,95.48,3126200,91.6
8/20/2013,95.51,95.9,95.36,95.5,2827800,91.62
8/21/2013,95.41,95.82,95.11,95.11,3430600,91.25
8/22/2013,95.37,95.69,95.21,95.46,15364400,91.59
8/23/2013,95.57,95.68,94.91,95.13,12274200,91.27
8/26/2013,95.36,95.94,95.1,95.31,3060000,91.44
8/27/2013,94.86,95.19,94.01,94.84,4513100,90.99
8/28/2013,95,96.33,95,96.08,5482500,92.18
8/29/2013,95.65,95.98,94.7,94.86,4796600,91.75
8/30/2013,95,95.13,94.14,94.36,3993000,91.26
9/3/2013,95.1,95.28,94.12,94.52,3672100,91.42
9/4/2013,94.5,95.36,94.34,95.16,2898800,92.04
9/5/2013,95.33,96.46,95.08,95.66,4275300,92.52
9/6/2013,95.87,96.75,95.25,96.26,4485800,93.1
9/9/2013,96.22,96.79,96.21,96.45,3525200,93.28
9/10/2013,97.1,97.36,96.5,96.89,4984300,93.71
9/11/2013,96.66,97.46,96.37,97.46,3928600,94.26
9/12/2013,97.48,97.85,97.07,97.18,4277300,93.99
9/13/2013,97.34,97.65,97.13,97.35,2668700,94.15
9/16/2013,97.88,98.17,97.4,97.71,3490900,94.5
9/17/2013,97.58,98.36,97.49,97.92,3256900,94.7
9/18/2013,97.87,98.99,97.64,98.7,4279600,95.46
9/19/2013,98.5,98.51,97,97.92,6430800,94.7
9/20/2013,97.7,98.05,96.9,96.9,8077000,93.72
9/23/2013,96.97,97.58,96.82,97.28,3301600,94.09
9/24/2013,97.14,98.6,96.86,97.78,4810300,94.57
9/25/2013,97.8,97.99,97.41,97.62,4053200,94.41
9/26/2013,97.89,98.32,97.79,98.19,3604900,94.97
9/27/2013,97.89,97.99,97,97.12,3533100,93.93
9/30/2013,96.46,96.69,95.11,96.21,4404500,93.05
10/1/2013,96.18,96.39,95.85,96.13,3240700,92.97
10/2/2013,95.58,95.88,94.01,95.28,7250300,92.15
10/3/2013,95.15,95.21,94.61,94.67,4855700,91.56
10/4/2013,94.61,94.8,94.4,94.7,3047700,91.59
10/7/2013,94.26,94.8,94.14,94.36,3037100,91.26
10/8/2013,94.27,94.58,93.94,93.94,3643900,90.86
10/9/2013,93.82,93.96,93.14,93.27,5159400,90.21
10/10/2013,94.22,94.44,93.51,94.44,4531000,91.34
10/11/2013,94.69,94.8,94.33,94.74,4132600,91.63
10/14/2013,94.41,94.88,94.18,94.72,3429700,91.61
10/15/2013,93.99,94.2,93.45,93.8,5878900,90.72
10/16/2013,94.3,95.24,94.14,95.22,4708700,92.09
10/17/2013,95.19,95.52,94.65,95.47,3860500,92.34
10/18/2013,95.7,95.7,94.52,95.2,7286100,92.07
10/21/2013,93.7,94.85,93.24,94.59,9137700,91.48
10/22/2013,94.68,95.49,94.21,95.12,5144000,92
10/23/2013,95.08,95.2,93.93,94.21,4581200,91.12
10/24/2013,94.41,94.81,94.24,94.68,3640900,91.57
10/25/2013,94.78,94.95,94.36,94.78,3055900,91.67
10/28/2013,94.69,95.72,94.68,95.37,3836400,92.24
10/29/2013,95.62,96.1,95.3,96.05,3975100,92.9
10/30/2013,96.17,96.45,95.73,96.03,3404300,92.88
10/31/2013,96.2,96.7,96.11,96.52,4271300,93.35
11/1/2013,96.52,97.5,96.52,97.24,5127300,94.05
11/4/2013,97.26,97.5,96.83,97.31,5023900,94.11
11/5/2013,97.38,97.75,97.02,97.41,4338200,94.21
11/6/2013,97.66,98.19,97.47,97.9,4365900,94.69
11/7/2013,97.96,98.09,96.78,97.2,4921000,94.01
11/8/2013,97.17,97.3,96.32,97.01,5052400,93.82
11/11/2013,96.83,97.49,96.8,97.09,2573800,93.9
11/12/2013,97.07,97.76,96.85,97.66,3845000,94.45
11/13/2013,97.47,98.12,97.31,98.11,4164800,94.89
11/14/2013,98.18,98.7,97.18,97.56,6594200,94.36
11/15/2013,97.45,97.71,96.4,96.92,7096800,93.74
11/18/2013,96.9,97.79,96.9,97.65,4966700,94.44
11/19/2013,97.52,98.29,97.36,97.98,3836600,94.76
11/20/2013,97.57,98.05,97.18,97.54,3815100,94.34
11/21/2013,97.8,98.09,97.59,97.7,12884800,94.49
11/22/2013,97.84,98.51,97.37,98.27,16495500,95.04
11/25/2013,98.75,99.27,98.65,98.92,20420800,95.67
11/26/2013,98.8,99.09,98.15,98.2,5517400,94.98
11/27/2013,97.62,97.66,96.95,97.06,3501500,94.65
11/29/2013,97.25,97.6,97.08,97.37,2920300,94.96
12/2/2013,97.29,97.29,96.33,96.51,4810000,94.12
12/3/2013,96.75,96.75,96.07,96.38,4851900,93.99
12/4/2013,95.66,96.13,95.36,95.71,4951300,93.34
12/5/2013,95.37,95.82,95.2,95.43,5076500,93.06
12/6/2013,95.94,96.95,95.9,96.8,5811200,94.4
12/9/2013,96.13,96.5,95.45,95.72,5056100,93.35
12/10/2013,95.69,95.7,95.07,95.43,4190600,93.06
12/11/2013,95.51,95.72,95.17,95.26,5194500,92.9
12/12/2013,95.4,95.68,94.04,94.1,5719900,91.77
12/13/2013,94.19,94.62,94.05,94.44,3277500,92.1
12/16/2013,94.97,95.78,94.9,95.45,4868100,93.08
12/17/2013,95.44,95.58,94.27,94.38,4460300,92.04
12/18/2013,94.66,95.95,94.57,95.93,5526800,93.55
12/19/2013,95.88,96.3,94.93,95.14,5476500,92.78
12/20/2013,95.46,96.51,95.34,96.51,8039500,94.12
12/23/2013,96.72,96.95,96.05,96.3,3296300,93.91
12/24/2013,96.14,96.75,96.14,96.54,1155900,94.15
12/26/2013,96.77,96.91,96.63,96.84,1978300,94.44
12/27/2013,96.87,97.28,96.8,96.91,1987100,94.51
12/30/2013,96.88,97.15,96.79,97.01,2293000,94.6
12/31/2013,96.95,97.08,96.63,97.03,2560900,94.62
1/2/2014,96.81,97.03,96.26,96.41,2925800,94.02
1/3/2014,96.9,97.03,96.5,96.54,2965300,94.15
1/6/2014,96.62,96.62,95.52,95.85,5022700,93.47
1/7/2014,96.38,97.08,96.13,96.38,4881800,93.99
1/8/2014,95.55,95.71,95,95.41,7669800,93.04
1/9/2014,96.24,96.35,95.25,95.46,7709000,93.09
1/10/2014,95.83,96.22,95.64,95.8,5512200,93.42
1/13/2014,95.83,95.83,94.59,94.83,5753200,92.48
1/14/2014,94.81,95.4,94.8,95.22,3842200,92.86
1/15/2014,95.49,95.67,95.15,95.46,3560600,93.09
1/16/2014,95.4,96.3,95.19,96.06,5058000,93.68
1/17/2014,96.02,96.13,94.77,94.93,5975300,92.58
1/21/2014,95.36,95.96,95.01,95.08,6462700,92.72
1/22/2014,95.07,95.32,94.69,94.88,4976400,92.53
1/23/2014,94.55,95.95,94.5,95.32,7146000,92.96
1/24/2014,94.73,95.96,94.39,94.43,6944800,92.09
1/27/2014,94.29,94.68,93.92,94.07,6607600,91.74
1/28/2014,94.33,94.64,94.1,94.18,3682800,91.84
1/29/2014,93.96,94.3,92.87,93.15,8013500,90.84
1/30/2014,93.39,94,92.93,93.8,4987400,91.47
1/31/2014,93.05,94.55,92.95,94.17,5972500,91.84
2/3/2014,94.54,94.74,92.91,93.02,6904700,90.71
2/4/2014,92.86,93.47,92.59,93.09,6300400,90.78
2/5/2014,92.8,93.84,92.22,93.58,4958900,91.26
2/6/2014,93.87,95.19,93.69,94.94,5356900,92.59
2/7/2014,95.09,95.95,94.62,95.92,6591200,93.54
2/10/2014,95.75,95.93,94.52,94.86,6968200,92.51
2/11/2014,95.06,95.84,94.83,95.34,5343500,92.98
2/12/2014,95.44,95.67,94.79,94.89,4268900,92.54
2/13/2014,94.69,95.58,94.5,95.46,3617900,93.09
2/14/2014,95.3,95.97,95.11,95.78,3532900,93.41
2/18/2014,96.03,96.57,95.54,96.02,5454200,93.64
2/19/2014,95.78,96.66,95.46,95.55,4505500,93.18
2/20/2014,95.66,96.11,95.49,95.75,2975000,93.38
2/21/2014,96.04,97,96.04,96.45,5284300,94.06
2/24/2014,96.43,96.94,96.24,96.5,4472200,94.11
2/25/2014,96.46,96.72,95.89,96.62,4233600,94.22
2/26/2014,96.63,96.74,95.71,95.89,4265900,93.51
2/27/2014,95.24,95.41,94.65,95.08,4179600,93.51
2/28/2014,95.11,95.46,94.86,95.15,5104700,93.58
3/3/2014,94.24,94.8,94,94.32,5149300,92.77
3/4/2014,95.25,95.27,94.86,94.98,4655200,93.41
3/5/2014,95.34,95.61,94.94,95.02,3913300,93.45
3/6/2014,95.06,95.67,94.75,95.58,4362900,94
3/7/2014,95.74,95.79,94.97,95.5,3724000,93.93
3/10/2014,95.26,95.68,94.97,95.2,4388900,93.63
3/11/2014,95.94,98.92,95.71,98.78,16354400,97.15
3/12/2014,98.41,99.07,98.15,98.71,6701700,97.08
3/13/2014,98.9,98.9,97.01,97.37,5480200,95.76
3/14/2014,97.33,97.89,97.01,97.58,5510700,95.97
3/17/2014,98.14,98.2,97.46,97.6,5554300,95.99
3/18/2014,97.8,97.99,97.22,97.31,3269500,95.71
3/19/2014,97.27,97.29,95.78,96.1,5556900,94.52
3/20/2014,95.94,96.95,95.81,96.6,4242600,95.01
3/21/2014,97.22,97.4,95.47,95.47,12625800,93.9
3/24/2014,96.09,96.74,95.99,96.18,6393000,94.59
3/25/2014,96.44,96.49,95.83,95.91,4929800,94.33
3/26/2014,96.04,96.57,95.84,95.84,4127000,94.26
3/27/2014,95.77,96.36,95.52,96.16,3756000,94.57
3/28/2014,96.27,97.44,96.21,97.24,4344100,95.64
3/31/2014,97.44,98.45,97.3,98.03,4853300,96.41
4/1/2014,98.1,98.52,97.63,97.9,4494000,96.29
4/2/2014,98.15,98.23,97.34,97.59,3701200,95.98
4/3/2014,98.03,98.11,97.35,97.66,2575700,96.05
4/4/2014,97.77,98.42,97.39,97.87,5409000,96.26
4/7/2014,97.58,98.24,96.57,97.01,5994600,95.41
4/8/2014,96.98,98.22,96.52,98.08,5579500,96.46
4/9/2014,98.08,98.54,97.9,98.35,3669500,96.73
4/10/2014,98.55,99.85,98.16,99.43,8873000,97.79
4/11/2014,99.15,99.73,99.06,99.29,6553600,97.65
4/14/2014,99.66,100.16,99.32,100.11,6155900,98.46
4/15/2014,100.7,100.94,100.07,100.83,5882400,99.17
4/16/2014,101,101.12,100.49,100.83,3532700,99.17
4/17/2014,100.73,101,100.25,100.25,4545200,98.6
4/21/2014,99.8,100.39,99.25,99.67,6357000,98.03
4/22/2014,100.02,100.27,98.89,99.32,8934300,97.68
4/23/2014,99.35,99.99,99.01,99.13,4179100,97.5
4/24/2014,99.52,100.1,99.13,99.84,4764900,98.19
4/25/2014,99.85,100.75,99.39,100.73,5047100,99.07
4/28/2014,100.98,101.18,99.65,100.31,7444500,98.66
4/29/2014,100.21,101.78,99.81,101.5,6626100,99.83
4/30/2014,101.55,101.76,101.04,101.38,4519800,99.71
5/1/2014,100.68,101.04,100.33,100.96,3531400,99.3
5/2/2014,101.11,102.28,100.99,101.43,4934000,99.76
5/5/2014,101.38,101.38,100.59,101.14,3483500,99.47
5/6/2014,101.06,101.3,100.8,100.95,3075100,99.29
5/7/2014,101.26,102.11,100.95,101.96,4322600,100.28
5/8/2014,102,102.18,101.43,101.95,3384500,100.27
5/9/2014,101.85,102.95,101.82,102.93,3649400,101.23
5/12/2014,102.95,103.33,102.79,102.86,3817400,101.16
5/13/2014,103.32,103.62,102.5,103.53,3955400,101.82
5/14/2014,103.69,103.78,102.54,103.03,3826300,101.33
5/15/2014,102.78,103,102.15,102.5,3810800,100.81
5/16/2014,102.55,103.39,102.35,103.14,5081000,101.44
5/19/2014,102.81,102.83,101.74,102.09,3859800,100.41
5/20/2014,102.05,102.44,101.44,101.53,3123700,99.86
5/21/2014,101.71,102.58,101.55,102.56,2735600,100.87
5/22/2014,102.65,102.98,102.23,102.45,3376000,100.76
5/23/2014,102.52,102.85,101.77,102,4174300,100.32
5/27/2014,102.2,102.9,102.07,102.36,5093200,100.67
5/28/2014,101.84,102.04,100.87,101.3,8930700,99.63
5/29/2014,101.27,101.49,100.87,101.34,4123700,100.47
5/30/2014,101.25,101.46,100.71,101.43,4232800,100.56
6/2/2014,101.39,102.5,101.32,102.03,3001400,101.16
6/3/2014,101.64,102,101.41,101.45,3363500,100.58
6/4/2014,101.36,102.47,101.27,102.44,3589200,101.56
6/5/2014,102.34,102.6,101.75,102.45,2407800,101.57
6/6/2014,102.41,102.62,101.78,101.96,2955500,101.09
6/9/2014,101.59,102,101.18,101.38,3802600,100.51
6/10/2014,101.61,101.61,100.68,100.88,5961200,100.02
6/11/2014,100.74,100.96,100.33,100.42,6606100,99.56
6/12/2014,100.41,101.01,99.54,99.76,5609100,98.91
6/13/2014,99.41,100.59,99.41,100.49,4014600,99.63
6/16/2014,100.42,101.17,100.24,101.1,4038600,100.23
6/17/2014,100.91,101.84,100.82,101.27,6479700,100.4
6/18/2014,101.74,101.79,100.91,101.35,5441200,100.48
6/19/2014,101.04,102.03,101.04,101.91,3372200,101.04
6/20/2014,102.2,102.3,101.66,101.92,5418100,101.05
6/23/2014,101.64,101.99,101.51,101.91,2919000,101.04
6/24/2014,101.84,102.18,101.41,101.47,4586400,100.6
6/25/2014,101.09,101.9,101.03,101.61,3662000,100.74
6/26/2014,101.61,101.89,101.07,101.51,2783200,100.64
6/27/2014,101.25,101.67,101.15,101.46,2785500,100.59
6/30/2014,101.27,101.48,100.5,100.74,4265700,99.88
7/1/2014,100.43,101.36,100.24,101,3787700,100.14
7/2/2014,101.02,101.08,100.35,100.53,3216700,99.67
7/3/2014,101.32,101.32,100.74,100.98,2295800,100.12
7/7/2014,100.75,100.75,99.82,100.17,3951700,99.31
7/8/2014,99.79,100.57,99.73,100.09,3115100,99.23
7/9/2014,100.3,101.25,100.26,101.07,5604900,100.21
7/10/2014,100.22,101.05,100.16,100.58,3274900,99.72
7/11/2014,100.66,100.81,100.03,100.37,2812500,99.51
7/14/2014,100.69,100.73,100.3,100.47,4159900,99.61
7/15/2014,100.32,100.37,99.86,100.3,3787000,99.44
7/16/2014,99.65,99.8,98.76,99.27,7128700,98.42
7/17/2014,98.96,99.09,98.35,98.37,4099100,97.53
7/18/2014,98.64,99.09,98.13,98.99,4044900,98.14
7/21/2014,98.52,98.63,97.55,97.55,6510600,96.72
7/22/2014,95.39,96.85,95.1,96.27,12398100,95.45
7/23/2014,95.51,95.82,94.82,95.35,9483200,94.53
7/24/2014,95.48,95.62,95.27,95.35,7781700,94.53
7/25/2014,95.36,95.85,95.32,95.72,4992500,94.9
7/28/2014,95.5,95.97,95.39,95.78,4863100,94.96
7/29/2014,95.89,96.42,95.71,95.82,6712700,95
7/30/2014,96.19,96.34,95.57,95.95,6049800,95.13
7/31/2014,95.22,95.36,94.56,94.56,6826000,93.75
8/1/2014,94.3,94.73,94.2,94.3,4576400,93.49
8/4/2014,94.3,94.35,93.52,94.31,7652700,93.5
8/5/2014,94,94.3,93.35,93.43,5494800,92.63
8/6/2014,93.39,93.95,93.36,93.47,3728000,92.67
8/7/2014,93.82,94,93.24,93.31,3261100,92.51
8/8/2014,93.07,93.84,92.92,93.55,6505900,92.75
8/11/2014,93.73,93.92,93.46,93.53,4288400,92.73
8/12/2014,93.43,93.65,93.15,93.56,3235900,92.76
8/13/2014,93.75,94.32,93.55,93.96,3599900,93.16
8/14/2014,93.65,93.89,93.26,93.66,5644500,92.86
8/15/2014,94.07,94.47,93.41,93.79,4281300,92.99
8/18/2014,94.15,94.74,93.93,94.25,4398800,93.44
8/19/2014,94.6,94.75,94.26,94.45,3331700,93.64
8/20/2014,94.45,94.66,94,94.19,4150400,93.38
8/21/2014,94.31,94.76,94.24,94.53,5981600,93.72
8/22/2014,94.53,94.86,94.27,94.45,3586900,93.64
8/25/2014,94.85,95.37,94.41,94.44,4614300,93.63
8/26/2014,94.39,94.79,94.05,94.11,6392400,93.3
8/27/2014,94.23,94.68,93.6,94.65,9027300,93.84
8/28/2014,93.65,94.76,93.51,94.14,5492400,94.14
8/29/2014,94.2,94.2,93.51,93.72,4635100,93.72
9/2/2014,93.24,93.7,92.69,92.8,6727100,92.8
9/3/2014,93.27,93.49,93.04,93.14,4855300,93.14
9/4/2014,93.02,93.23,92.8,93.01,4849800,93.01
9/5/2014,93.1,93.12,92.8,93.07,4004600,93.07
