"year","month","day","ge","ibm","mobil","crsp"
1992,11,25,0.003026,0.007707,0,0.004059
1992,11,27,0,0.00956,-0.012295,0.002492
1992,11,30,0.004525,0.034091,0.008299,0.003567
1992,12,1,-0.005946,-0.007326,-0.016461,-0.000387
1992,12,2,0.00761,0.001845,-0.006276,-0.001861
1992,12,3,-0.013595,-0.009208,0,0.000837
1992,12,4,0.012251,-0.003717,0.014737,0.005008
1992,12,7,0.003026,-0.016791,0.008299,0.006252
1992,12,8,0.007541,-0.00759,0.006173,0.003326
1992,12,9,0.005988,-0.042065,-0.00409,-0.002901
1992,12,10,-0.00744,-0.013972,0.026694,-0.002988
1992,12,11,0.004498,0.010121,-0.012,-0.00152
1992,12,14,-0.00597,0.008016,-0.002024,-0.001644
1992,12,15,0.010511,-0.107356,0.004057,-0.001789
1992,12,16,-0.007429,-0.075724,0.00404,-0.003243
1992,12,17,0.020958,0.021687,0.014085,0.008732
1992,12,18,0.017595,-0.03066,0.007937,0.010643
1992,12,21,0.008646,-0.048662,-0.009843,-0.00072
1992,12,22,-0.005714,0.058824,-0.001988,-0.000427
1992,12,23,-0.007184,-0.009662,0,-0.001269
1992,12,24,0.001447,0.029268,-0.001992,0.002048
1992,12,28,0.004335,-0.018957,-0.003992,-0.000762
1992,12,29,-0.007194,-0.038647,0.002004,-0.000296
1992,12,30,0.004348,0.007538,0.002,0.002151
1992,12,31,-0.012987,0.004988,0.007984,-0.001441
1993,1,4,0,-0.004963,0.00198,-0.002638
1993,1,5,0.011696,-0.024938,0.001976,-0.001529
1993,1,6,-0.004335,-0.017903,0.003945,0.001422
1993,1,7,-0.002903,-0.020833,-0.003929,-0.007418
1993,1,8,-0.001456,-0.010638,-0.015779,-0.003869
1993,1,11,-0.008746,0.026882,0.014028,0.004069
1993,1,12,0.001471,0.020942,0,0.000198
1993,1,13,-0.004405,-0.020513,0.01581,0.004893
1993,1,14,0.001475,0.020942,-0.01751,0.00721
1993,1,15,-0.002946,-0.010256,-0.013861,0.003721
1993,1,18,0,0.025907,-0.014056,0.000122
1993,1,19,-0.005908,-0.022727,-0.010183,-0.002348
1993,1,20,-0.017831,-0.031008,0,-0.002323
1993,1,21,0.01059,-0.010667,-0.012346,0.004057
1993,1,22,0.010479,0.048518,0.004167,0.002698
1993,1,25,0.007407,0.005141,0.043568,0.007518
1993,1,26,0.001471,0.002558,0.003976,0.000739
1993,1,27,-0.005874,0.012755,-0.009901,-0.005219
1993,1,28,0.01034,0.012594,0.016,6.5e-05
1993,1,29,0.00731,0.024876,0.001969,0.00106
1993,2,1,0.001451,0.021845,0.007859,0.008201
1993,2,2,-0.014493,-0.009501,0.006628,0.001502
1993,2,3,0.013235,-0.019185,0.005882,0.009309
1993,2,4,0.005806,0.015452,0.013645,0.005612
1993,2,5,0.002886,0.012165,0,-0.002727
1993,2,8,-0.001439,0.016827,0.013462,-0.001727
1993,2,9,-0.001441,0.009456,-0.001898,-0.00623
1993,2,10,0.001443,-0.021077,-0.005703,0.002204
1993,2,11,-0.004323,-0.021531,0.00956,0.002964
1993,2,12,-0.015919,-0.007335,-0.015152,-0.005682
1993,2,16,-0.023529,-0.014778,-0.001923,-0.025885
1993,2,17,-0.006024,0.01,-0.009634,-0.00385
1993,2,18,-0.007576,0,-0.001946,-0.001441
1993,2,19,0.00458,0,0.031189,0.00431
1993,2,22,0.010638,0.014851,0.011342,-0.001122
1993,2,23,0.004511,-0.002439,0.007477,-0.00024
1993,2,24,0.007485,0.01467,-0.003711,0.013779
1993,2,25,0.004458,0.036145,-0.009311,0.003979
1993,2,26,-0.004438,0.011628,0.013158,0.003098
1993,3,1,-0.008915,0.006897,0.003711,-0.00127
1993,3,2,0.025487,-0.009132,0.018484,0.011567
1993,3,3,0.00883,0.018433,-0.018149,0.004837
1993,3,4,-0.007299,-0.006787,0.005545,-0.003632
1993,3,5,0.008824,0.006834,-0.003676,-0.001368
1993,3,8,0.020408,0.015837,0.012915,0.015284
1993,3,9,-0.002857,0.008909,-0.001821,0.000969
1993,3,10,0.005731,-0.013245,0.00365,0.004807
1993,3,11,-0.002849,-0.017897,-0.010909,-0.003465
1993,3,12,-0.011429,0.013667,-0.016544,-0.007093
1993,3,15,-0.001445,-0.011236,0.018692,0.003193
1993,3,16,0.005789,0.002273,0.020183,-0.000405
1993,3,17,0.002878,-0.011338,-0.003597,-0.006807
1993,3,18,0.014347,0.002294,-0.00361,0.006525
1993,3,19,0.002829,-0.016018,0.005435,-0.004384
1993,3,22,0.002821,-0.002326,0.003604,-0.004011
1993,3,23,-0.008439,0.011655,-0.007181,-0.000581
1993,3,24,0.019858,-0.057604,0.001808,-0.00149
1993,3,25,0.002782,-0.012225,0.005415,0.006443
1993,3,26,-0.004161,0.017327,0,-0.003721
1993,3,29,0.005571,0.007299,-0.001795,0.004302
1993,3,30,0.006925,-0.033816,0.003597,0.003825
1993,3,31,-0.019257,0.0175,-0.014337,0.001588
1993,4,1,0.00561,0.019656,-0.009091,-0.003261
1993,4,2,-0.006974,0.014458,0.007339,-0.019087
1993,4,5,0.005618,0,0.020036,0.001184
1993,4,6,0.02095,-0.011876,0.008929,-0.004047
1993,4,7,0.004104,0.004808,-0.00177,0.003144
1993,4,8,0.002725,-0.038278,0,-0.002131
1993,4,12,0.013587,0.014925,0.005319,0.012253
1993,4,13,-0.00134,-0.031863,0.001764,0.003321
1993,4,14,0.013423,-0.007595,-0.003521,-0.000276
1993,4,15,0.013245,-0.005102,-0.008834,-0.00151
1993,4,16,-0.003922,0.005128,0,0.000352
1993,4,19,-0.002625,0.005102,-0.008913,-0.003337
1993,4,20,-0.006579,0.027919,-0.003597,-0.004932
1993,4,21,-0.015894,-0.02963,-0.00361,-0.001599
1993,4,22,-0.006729,-0.012723,-0.001812,-0.006882
1993,4,23,0.009485,-0.015464,-0.009074,-0.005174
1993,4,26,-0.012081,0.013089,0,-0.009588
1993,4,27,0.005435,0,-0.007326,0.008378
1993,4,28,-0.022973,0.031008,0.020295,0.001664
1993,4,29,0.013831,-0.02005,0.023508,0.002239
1993,4,30,-0.010914,-0.005115,0.001767,0.003908
1993,5,3,0.002759,0.012853,-0.001764,0.005309
1993,5,4,-0.01238,0,-0.003534,0.005573
1993,5,5,0.027855,0.002538,-0.005319,0.003103
1993,5,6,0.01355,-0.011848,0.001783,-0.002681
1993,5,7,0.008021,0.007772,0,-0.001271
1993,5,10,-0.001326,0.005141,-0.001068,0.001925
1993,5,11,-0.011952,0,0.001802,0.00308
1993,5,12,0.004032,-0.017903,-0.001799,0.000343
1993,5,13,-0.012048,-0.010417,0.001802,-0.010643
1993,5,14,0.01084,0.007895,0.003597,-0.000215
1993,5,17,0.004021,-0.005222,0.003584,0.001138
1993,5,18,-0.014686,0.028871,-0.005357,0.000749
1993,5,19,0.01084,0.012755,0.008977,0.013609
1993,5,20,-0.002681,-0.007557,0.003559,0.006607
1993,5,21,-0.009409,-0.017766,-0.008865,-0.007529
1993,5,24,0.006784,0.028424,-0.005367,0.0029
1993,5,25,-0.005391,0.012563,0.005396,0.002936
1993,5,26,0.00813,0.047146,-0.007156,0.009691
1993,5,27,0.009409,0.009479,0.007207,-0.001472
1993,5,28,-0.011984,-0.00939,-0.001789,-0.003768
1993,6,1,0.013477,-0.014218,0.010753,0.007058
1993,6,2,0.006702,0.036058,-0.003546,0.000605
1993,6,3,0.00133,0,0.003559,-0.001841
1993,6,4,-0.002656,0.00232,-0.005319,-0.005332
1993,6,7,-0.002663,-0.032407,0.008913,-0.006463
1993,6,8,-0.00267,0,0.017668,-0.007269
1993,6,9,0,0.011962,0.022569,0.002784
1993,6,10,0,-0.007092,-0.001698,-0.001003
1993,6,11,0.009371,0,-0.030612,0.003435
1993,6,14,-0.014589,-0.009524,0.007018,0.001384
1993,6,15,0.013459,-0.040865,0.017422,-0.001281
1993,6,16,0.01328,0.010025,0.010274,0.001531
1993,6,17,-0.001311,-0.014888,0.008475,0.002262
1993,6,18,-0.003937,-0.005038,-0.001681,-0.008659
1993,6,21,0.003953,-0.002532,0.003367,0.003804
1993,6,22,-0.002625,0,0.005034,-0.000691
1993,6,23,0.010526,-0.01269,-0.023372,-0.004076
1993,6,24,-0.005208,0.002571,0.015385,0.00671
1993,6,25,-0.007853,0.020513,0.003367,0.003458
1993,6,28,0.006596,0.012563,0.015101,0.009686
1993,6,29,0.002621,-0.019851,-0.006612,-0.002014
1993,6,30,0.001307,0,-0.004992,0.00128
1993,7,1,-0.006527,-0.002532,-0.005017,-0.001615
1993,7,2,0.005256,-0.020305,-0.023529,-0.004373
1993,7,6,-0.010458,-0.028497,-0.005164,-0.007387
1993,7,7,0,-0.005333,-0.012111,0.001264
1993,7,8,0.025099,0,0.008757,0.00956
1993,7,9,0,0,-0.005208,0.000689
1993,7,12,0.003866,0.032172,0,0.001856
1993,7,13,0.006418,-0.01039,-0.010471,-0.000433
1993,7,14,0.006378,-0.005249,0.005291,0.003821
1993,7,15,0.002535,0.002639,-0.019298,-0.001808
1993,7,16,0.010114,-0.039474,-0.007156,-0.006821
1993,7,19,-0.003755,-0.043836,0.014414,-0.001242
1993,7,20,-0.003769,-0.017192,0.003552,0.002467
1993,7,21,-0.001261,0.017493,-0.00708,-0.000838
1993,7,22,-0.010101,-0.005731,-0.005348,-0.005503
1993,7,23,-0.002551,-0.025937,0.017921,0.004521
1993,7,26,0.01023,0.002959,0.019366,0.005415
1993,7,27,-0.005063,0.076696,0.006908,-0.001931
1993,7,28,-0.005089,-0.035616,0.008576,-0.00038
1993,7,29,0.01023,-0.002841,0.006803,0.005473
1993,7,30,-0.002532,0.014245,0.018581,-0.003463
1993,8,2,0.005076,-0.014045,-0.00995,0.004133
1993,8,3,-0.003788,-0.011396,0.002345,-0.00012
1993,8,4,-0.003802,0.023055,-0.023649,-1.1e-05
1993,8,5,0.012723,-0.008451,-0.015571,-0.001038
1993,8,6,-0.001256,-0.008571,0.02109,0.001625
1993,8,9,0,-0.005764,0.018933,0.004861
1993,8,10,-0.003774,0.002899,-0.008446,-0.001285
1993,8,11,-0.002525,-0.023121,0.006814,0.001449
1993,8,12,-0.006329,-0.011834,0.018613,-0.002884
1993,8,13,-0.007643,-0.002994,0,0.001858
1993,8,16,0.003851,-0.015015,0.004983,0.005167
1993,8,17,-0.007673,0.04878,-0.008264,0.003161
1993,8,18,0.001289,-0.005814,0,0.005616
1993,8,19,-0.005148,0.005848,0.001667,0.000359
1993,8,20,0.020699,0.002907,-0.001664,0.000177
1993,8,23,-0.008872,0.028986,0.016667,-0.001185
1993,8,24,0.008951,-0.011268,0.008197,0.008753
1993,8,25,0.001267,0.002849,0.013008,0.000589
1993,8,26,0,0,0.008026,0.000616
1993,8,27,-0.007595,0.002841,-0.006369,-0.000593
1993,8,30,0.005102,0.011331,-0.00641,0.003065
1993,8,31,-0.002538,0.02521,0.003226,0.004495
1993,9,1,-0.001272,0.002732,0.008039,0.000422
1993,9,2,-0.006369,0.002725,-0.001595,-0.00182
1993,9,3,-0.002564,-0.005435,0.004792,0.000677
1993,9,7,-0.002571,-0.005464,-0.006359,-0.007578
1993,9,8,-0.007732,-0.024725,-0.008,-0.006455
1993,9,9,-0.003896,0,-0.004839,0.003738
1993,9,10,0.007823,-0.014085,0.006483,0.008269
1993,9,13,0.001294,0.002857,0,2.3e-05
1993,9,14,0.01292,-0.008547,-0.00161,-0.005157
1993,9,15,0.001276,0.002874,0.01129,0.003455
1993,9,16,0.001274,-0.002865,-0.015949,-0.002321
1993,9,17,0.005089,-0.002874,-0.012966,-0.000853
1993,9,20,-0.00881,-0.025937,-0.003284,-0.005577
1993,9,21,-0.008997,-0.002959,0.00659,-0.005697
1993,9,22,0.001297,-0.005935,0.011457,0.008234
1993,9,23,-0.002591,0,-0.006472,0.004544
1993,9,24,-0.014286,-0.002985,0.02443,0.000806
1993,9,27,0.017128,0,0.011129,0.007687
1993,9,28,-0.006477,0,0.007862,0.000722
1993,9,29,-0.005215,-0.002994,0.017161,-0.001619
1993,9,30,0.005242,0.009009,0.001534,-0.000719
1993,10,1,0,0.044643,0.001531,0.003286
1993,10,4,0.003911,0.008547,-0.003058,0.000749
1993,10,5,-0.006494,-0.011299,0,-0.000238
1993,10,6,-0.001307,0.005714,0.006135,-6.2e-05
1993,10,7,0.001309,0,-0.001524,-0.002844
1993,10,8,0.003922,0.005682,0.001527,0.001763
1993,10,11,0.005208,-0.002825,0.004573,0.002073
1993,10,12,-0.010363,-0.008499,0.022762,0.002512
1993,10,13,0.006545,-0.014286,-0.010386,0.002031
1993,10,14,0.003901,-0.011594,-0.004498,0.008827
1993,10,15,0.020725,0.043988,-0.004518,0.004777
1993,10,18,-0.005076,-0.011236,0.001513,-0.002566
1993,10,19,0.001276,-0.014205,-0.015106,-0.007613
1993,10,20,0.001274,0.005764,-0.01227,-0.001035
1993,10,21,-0.008906,0.031519,0.001553,-0.000625
1993,10,22,-0.014121,-0.011111,0.003101,-0.002227
1993,10,25,-0.002604,0.008427,0.009274,0.000281
1993,10,26,0.006527,0.030641,0.003063,-0.001352
1993,10,27,0.010376,-0.005405,-0.003053,0.002332
1993,10,28,-0.005135,-0.005435,-0.001531,0.005284
1993,10,29,0.00129,0.005464,0,0.002527
1993,11,1,0.005155,0.038043,-0.007669,0.002718
1993,11,2,-0.003846,0.065445,-0.012674,-0.000793
1993,11,3,-0.007722,-0.002457,-0.007911,-0.01192
1993,11,4,-0.027237,-0.014778,-0.004785,-0.013007
1993,11,5,0.004,0.002513,0.003205,0.004106
1993,11,8,-0.003984,0.007519,0.00639,0.002803
1993,11,9,0.008,-0.022388,-0.014286,0.001912
1993,11,10,0.001323,0.015267,0.017713,0.006396
1993,11,11,-0.007926,0.042607,-0.018987,-0.00069
1993,11,12,0,-0.007212,-0.006452,0.0045
1993,11,15,0.003995,-0.012107,-0.01461,-0.004158
1993,11,16,0.023873,0.034314,-0.014827,0.00358
1993,11,17,0.001295,-0.016588,0.033445,-0.005156
1993,11,18,0.009056,0.016867,0.006472,-0.003852
1993,11,19,0.007692,-0.016588,0.001608,-0.002857
1993,11,22,0,0.00241,-0.006421,-0.010564
1993,11,23,0.002545,0.021635,0.012924,0.005356
1993,11,24,-0.007614,0.037647,0.00319,0.004767
1993,11,26,0.007673,0.011338,-0.042925,0.00239
1993,11,29,-0.006345,-0.024664,-0.003322,-0.002051
1993,11,30,0.005109,-0.009195,0.018333,-0.000587
1993,12,1,0.002541,-0.013921,-0.008183,0.00342
1993,12,2,0.013942,0.011765,0.0033,0.00241
1993,12,3,0.00125,-0.004651,-0.003289,0.00403
1993,12,6,0.002497,0.004673,-0.0033,0.002938
1993,12,7,-0.006227,0,-0.003311,0.000609
1993,12,8,0.006266,0.002326,-0.021595,-0.000172
1993,12,9,0.006227,-0.00464,0.005093,-0.004121
1993,12,10,0.006188,0.030303,0.028716,-0.000498
1993,12,13,-0.00615,0.038462,0.001642,0.001842
1993,12,14,0.013614,-0.021786,0.003279,-0.00622
1993,12,15,0.009768,0.013363,-0.026144,-0.00198
1993,12,16,0.001209,0.010989,-0.003356,0.002365
1993,12,17,0.0157,0.03913,0.005051,0.006321
1993,12,20,-0.008323,-0.023013,0.01005,-0.000609
1993,12,21,0.010791,0.004283,0.006633,-0.00243
1993,12,22,0,0.010661,0.023064,0.003084
1993,12,23,0.007117,-0.010549,-0.004831,0.001668
1993,12,27,0.012674,0.008529,0.014563,0.005854
1993,12,28,-0.002342,-0.012685,0,0.00245
1993,12,29,0,-0.004283,0.009569,0.001252
1993,12,30,-0.005869,-0.019355,0.00316,-0.002128
1993,12,31,-0.009445,-0.008772,-0.00315,-0.000631
1994,1,3,-0.008343,0.019912,0.006319,-0.003768
1994,1,4,-0.003606,0.023861,0.006279,0.002725
1994,1,5,-0.006031,0.008475,-0.00156,0.002298
1994,1,6,0.008495,-0.016807,-0.004688,-0.000613
1994,1,7,0.004813,0.00641,-0.00314,0.004669
1994,1,10,0.00479,0.006369,-0.001575,0.008582
1994,1,11,0.007151,-0.010549,0,-0.001435
1994,1,12,0.00355,-0.008529,-0.003155,0.000342
1994,1,13,-0.007075,0.010753,-0.007911,-0.001471
1994,1,14,0.014252,-0.002128,0.00319,0.004676
1994,1,17,0.003513,-0.01919,0.00159,-0.001878
1994,1,18,0.011669,-0.006522,-0.004762,0.00141
1994,1,19,0.00346,-0.019694,0.011164,-0.000365
1994,1,20,-0.002299,-0.013393,0.007886,0.001786
1994,1,21,-0.004608,0,0.00626,-0.00057
1994,1,24,-0.002315,0.061086,-0.001555,-0.004412
1994,1,25,-0.006961,-0.006397,-0.004673,-0.002586
1994,1,26,-0.004673,-0.032189,0.001565,0.004052
1994,1,27,0.016432,0.013304,0.001563,0.007368
1994,1,28,-0.003464,0.010941,0.01248,0.004154
1994,1,31,-0.001159,-0.021645,-0.001541,0.006048
1994,2,1,-0.008121,0,-0.000309,-0.002353
1994,2,2,0.021053,-0.002212,0.01248,0.004256
1994,2,3,0.005727,-0.011086,-0.006163,-0.002032
1994,2,4,-0.029613,-0.06278,-0.010853,-0.022788
1994,2,7,0.016432,0.043269,0.00627,0.003157
1994,2,8,-0.009238,-0.011521,0.003115,0.000755
1994,2,9,0.009324,-0.009324,0,0.004356
1994,2,10,-0.016166,-0.004706,0,-0.006457
1994,2,11,0.007042,0.007092,0.020186,0.000114
1994,2,14,0.008159,0.014085,-0.009132,0.000942
1994,2,15,0.008092,0.009259,0.004608,0.004579
1994,2,16,-0.002294,0.002294,-0.007645,0.000821
1994,2,17,0.003448,-0.034325,-0.003082,-0.004231
1994,2,18,-0.010309,-0.00237,-0.007728,-0.00478
1994,2,22,0,0.019002,0,0.00596
1994,2,23,-0.005787,-0.002331,0.001558,-0.001428
1994,2,24,-0.018626,-0.011682,-0.015552,-0.012388
1994,2,25,-0.002372,0,-0.011058,0.003667
1994,2,28,0.002378,0,0.004792,0.004251
1994,3,1,0.002372,0.014184,-0.00318,-0.005283
1994,3,2,0.008,-0.011655,0.020734,-0.001339
1994,3,3,-0.007092,-0.007075,0.003125,-0.002066
1994,3,4,-0.00119,0,-0.012461,0.004556
1994,3,7,0.008343,-0.007126,-0.009464,0.005666
1994,3,8,-0.007092,0.047847,-0.009554,-0.002164
1994,3,9,0.003571,0.011416,0.008039,0.001734
1994,3,10,-0.008304,0.011287,-0.00638,-0.005828
1994,3,11,0.007177,-0.002232,0.011236,0.004123
1994,3,14,0,0.029083,0,0.00289
1994,3,15,-0.003563,-0.002174,-0.009524,0.000441
1994,3,16,-0.010727,0.015251,0.009615,0.005486
1994,3,17,-0.007229,-0.006438,0.009524,0.003118
1994,3,18,0.014563,-0.012959,0,0.000591
1994,3,21,-0.004785,0.026258,-0.001572,-0.005074
1994,3,22,-0.007212,-0.006397,0.004724,0.000751
1994,3,23,0.006053,-0.017167,-0.001567,0.000621
1994,3,24,-0.002407,-0.015284,-0.009419,-0.009562
1994,3,25,-0.014475,-0.042129,-0.007924,-0.005986
1994,3,28,0.013464,-0.006944,-0.009585,-0.004795
1994,3,29,-0.012077,-0.018648,0,-0.017781
1994,3,30,-0.03423,0.016627,-0.030645,-0.015275
1994,3,31,0.012658,0.021028,-0.009983,-0.001391
1994,4,4,-0.02,-0.029748,-0.018487,-0.016128
1994,4,5,0.008929,0.007075,0.013699,0.023661
1994,4,6,-0.012642,-0.004684,-0.001689,0.000621
1994,4,7,0.006402,0,0.006768,0.006079
1994,4,8,-0.010178,-0.011765,0.016807,-0.007636
1994,4,11,0.011568,0.009524,0.003306,0.003206
1994,4,12,0.008895,-0.002358,0.016474,-0.004932
1994,4,13,-0.003778,-0.009456,-0.004862,-0.005754
1994,4,14,-0.013906,0.02864,0.009772,0.000424
1994,4,15,-0.007692,-0.016241,0.017742,0.000382
1994,4,18,-0.01938,0.007075,-0.019017,-0.008141
1994,4,19,0.006588,0,-0.003231,-0.002729
1994,4,20,0,-0.021077,-0.008104,-0.003917
1994,4,21,0.007853,0.117225,-0.004902,0.014573
1994,4,22,-0.002597,0.006424,0.029557,1e-06
1994,4,25,0.007812,0.008511,0.020734,0.010288
1994,4,26,-0.007752,-0.012658,-0.004688,0.000985
1994,4,28,0.00651,-0.023504,-0.028257,-0.005191
1994,4,29,-0.01423,0.006565,0.011309,0.004596
1994,5,2,0.006562,0.008696,0,0.005437
1994,5,3,0.003911,0.006466,0,-3.3e-05
1994,5,4,0.016883,-0.010707,-0.00639,-0.001397
1994,5,5,-0.001277,-0.006494,-0.011254,-0.000889
1994,5,6,-0.011509,-0.010941,0.035772,-0.008481
1994,5,9,-0.018111,0.00885,-0.000314,-0.012193
1994,5,10,0.001318,0.017544,0.015873,0.005888
1994,5,11,-0.018421,-0.012931,-0.001563,-0.009963
1994,5,12,0.005362,0,0.010955,0.00367
1994,5,13,0.017333,0.004367,0.003096,0.000463
1994,5,16,-0.006553,0.017391,0.00463,-0.001094
1994,5,17,0.005277,0.047009,0.00768,0.008134
1994,5,18,0.005249,-0.008163,-0.007622,0.011016
1994,5,19,0.007833,0.010288,0.016897,0.006093
1994,5,20,-0.012953,0.01222,0.001511,-0.001977
1994,5,23,-0.013123,-0.006036,-0.007541,-0.002854
1994,5,24,0.010638,0.022267,0,0.0037
1994,5,25,0,0.007921,0.007599,0.002607
1994,5,26,0.021053,0.005894,-0.003017,0.002442
1994,5,27,0.010309,-0.005859,-0.015129,0.001049
1994,5,31,0.015306,-0.009823,-0.004608,-0.001138
1994,6,1,0.007538,0.007937,0.001543,0.002559
1994,6,2,-0.002494,-0.023622,0.012327,0.001649
1994,6,3,-0.0125,-0.016129,0.001522,0.004782
1994,6,6,-0.012658,0.026639,-0.016717,6.5e-05
1994,6,7,0,0,-0.003091,-0.002341
1994,6,8,-0.012821,-0.015968,0.003101,-0.004173
1994,6,9,0.005195,0.006085,0.004637,0.000298
1994,6,10,-0.01292,0.010081,0.013846,0.002626
1994,6,13,0.010471,0.017964,0.004552,0.00063
1994,6,14,-0.005181,0.019608,0.019637,0.005459
1994,6,15,-0.010417,-0.019231,0.001481,-0.002811
1994,6,16,0.010526,-0.013725,0.007396,0.002014
1994,6,17,-0.005208,-0.007952,-0.007342,-0.006492
1994,6,20,-0.007853,-0.012024,-0.002959,-0.009067
1994,6,21,-0.026385,-0.010142,-0.004451,-0.009151
1994,6,22,-0.00813,0.016393,0.00149,0.003572
1994,6,23,0.010929,-0.018145,-0.001488,-0.008408
1994,6,24,0,-0.016427,-0.013413,-0.013796
1994,6,27,0.024324,0.02714,0,0.008513
1994,6,28,0.00496,-0.006098,0.004532,-0.00244
1994,6,29,0.007937,-0.01227,-0.01203,0.00377
1994,6,30,-0.020997,-0.026915,-0.00761,-0.004721
1994,7,1,-0.005362,-0.029787,-0.003067,0.004373
1994,7,5,0.013477,-0.013158,0.016923,-0.000116
1994,7,6,0.005319,0.013333,0.004539,-0.000272
1994,7,7,0.002646,-0.004386,0.009036,0.004906
1994,7,8,0,-0.002203,0.00597,0.001847
1994,7,11,-0.002639,-0.01766,0.005935,-0.002554
1994,7,12,-0.007937,0.004494,0.010324,0.000942
1994,7,13,0,0.01566,-0.005839,0.003698
1994,7,14,0.016,0.026432,0.001468,0.009659
1994,7,15,0.005249,-0.023605,-0.002933,0.001153
1994,7,18,0,0,0,0.001979
1994,7,19,0.020888,-0.021978,-0.002941,-0.002333
1994,7,20,-0.002558,0.004494,-0.010324,-0.005028
1994,7,21,-0.005128,0.116331,-0.002981,0.001637
1994,7,22,0.023196,-0.016032,0.014948,0.000587
1994,7,25,0.005038,0.014257,-0.004418,0.001732
1994,7,26,-0.015038,0.002008,-0.001479,-0.001497
1994,7,27,-0.007634,0.002004,-0.01037,-0.002348
1994,7,28,0.015385,-0.004,0.005988,0.002452
1994,7,29,0.017677,-0.006024,-0.001488,0.00936
1994,8,1,-0.002481,0.016162,0.016393,0.00546
1994,8,2,-0.004975,-0.00994,-0.007625,0.001339
1994,8,3,-0.0075,0.012048,0.001493,0.000421
1994,8,4,-0.02267,0.005952,-0.017884,-0.004823
1994,8,5,0.010309,-0.011881,0.001517,-0.002966
1994,8,8,0.010204,0.014028,-0.006061,0.002191
1994,8,9,-0.012626,0.019763,0.007622,0.000843
1994,8,10,-0.012788,-0.005814,0.001513,0.005343
1994,8,11,-0.012953,0.007797,0.003021,-0.00265
1994,8,12,0.010499,-0.01354,0.009036,0.005358
1994,8,15,0.012987,0.009804,-0.01791,2e-05
1994,8,16,-0.005128,0.003883,-0.00304,0.006001
1994,8,17,-0.012887,0.003868,-0.010671,0.001768
1994,8,18,-0.015666,0.021195,-0.006163,-0.003311
1994,8,19,0.015915,0.028302,0.012403,0.001392
1994,8,22,-0.002611,-0.005505,-0.003063,-0.001782
1994,8,23,0.020942,-0.001845,0.001536,0.005352
1994,8,24,0.010256,-0.003697,0.004601,0.00725
1994,8,25,0.007614,0.029685,0.010687,-0.000593
1994,8,26,0.02267,0.009009,0.006042,0.010667
1994,8,29,-0.009852,-0.008929,0.004505,0.001919
1994,8,30,-0.004975,0,0.004484,0.00363
1994,8,31,-0.005,-0.012613,0.004464,-0.000559
1994,9,1,0.01005,-0.009124,-0.008889,-0.004543
1994,9,2,-0.004975,-0.009208,-0.008969,-0.002648
1994,9,6,-0.0125,0.003717,-0.003017,0.000329
1994,9,7,-0.007595,0,-0.004539,-2.4e-05
1994,9,8,0.002551,0.005556,-0.004559,0.004561
1994,9,9,0,-0.009208,-0.003053,-0.008687
1994,9,12,0,0.009294,0.001531,-0.004112
1994,9,13,0.007634,0.020258,-0.003058,0.003191
1994,9,14,0.015152,0.00722,-0.007669,0.002484
1994,9,15,0.022388,0,0,0.011058
1994,9,16,-0.007299,0.017921,-0.018547,-0.004654
1994,9,19,-0.009804,-0.008803,0.001575,-8e-04
1994,9,20,-0.019802,-0.001776,-0.022013,-0.01385
1994,9,21,0,-0.010676,-0.004823,-0.005281
1994,9,22,-0.007576,0.001799,0.006462,-0.00081
1994,9,23,-0.007634,-0.007181,0.006421,-0.002966
1994,9,26,0.017641,-0.001808,0,0.001849
1994,9,27,-0.010152,0,0.007974,0.001824
1994,9,28,0,-0.007246,0.009494,0.005905
1994,9,29,0,0.014599,-0.007837,-0.003338
1994,9,30,-0.012821,0.001799,0,0.002151
1994,10,3,-0.01039,-0.010772,0,-0.002486
1994,10,4,-0.013123,-0.00726,-0.017378,-0.014277
1994,10,5,0.007979,0.010969,0.004823,-0.003788
1994,10,6,-0.007916,-0.005425,-0.0016,-0.001903
1994,10,7,-0.005319,0.034545,0.017628,0.005918
1994,10,10,0.002674,0.005272,0.004724,0.007451
1994,10,11,0.032,0.001748,0.010972,0.0124
1994,10,12,0.036176,0.020942,0.004651,0.000279
1994,10,13,-0.002494,-0.011966,0,0.00351
1994,10,14,0.0075,0.012111,0.006173,0.001694
1994,10,17,0,0.001709,-0.001534,-0.000452
1994,10,18,-0.009926,0.015358,0.006144,-0.001978
1994,10,19,0.007519,0.013445,-0.00916,0.004723
1994,10,20,-0.024876,-0.004975,-0.006163,-0.006214
1994,10,21,-0.033163,-0.005,-0.00155,-0.003732
1994,10,24,0.010554,-0.021776,-0.003106,-0.007466
1994,10,25,-0.002611,0.011986,0.037383,-0.000403
1994,10,26,0.002618,0.006768,0.007508,0.002703
1994,10,27,0.005222,-0.003361,0.013413,0.006033
1994,10,28,0.025974,0.026981,0.011765,0.014724
1994,10,31,-0.010127,-0.021346,0,-0.00155
1994,11,1,-0.007673,-0.008389,-0.025,-0.00757
1994,11,2,-0.005155,0.005076,0.001506,-0.002492
1994,11,3,0.005181,-0.010101,0.003008,0.002455
1994,11,4,-0.010309,-0.028912,-0.004498,-0.00891
1994,11,7,0.005208,0.010545,-0.006024,-0.000479
1994,11,8,0.018135,0.015652,0.010606,0.004858
