"X.Y..m..d","BMW.RET"
"1980-09-04",0.018920132
"1980-09-05",-0.001142313
"1980-09-08",-0.027324896
"1980-09-09",0.012741504
"1980-09-10",-0.003194427
"1980-09-11",-0.006419631
"1980-09-12",0.009614058
"1980-09-15",-0.006399091
"1980-09-16",0.012757494
"1980-09-17",0.009367302
"1980-09-18",0
"1980-09-19",0.021645867
"1980-09-22",-0.006163636
"1980-09-23",-0.006107606
"1980-09-24",0.003105446
"1980-09-25",0.00300216
"1980-09-26",0
"1980-09-29",-0.006107606
"1980-09-30",0.003105446
"1980-10-01",0.018340597
"1980-10-02",0.001106399
"1980-10-03",0.022775877
"1980-10-06",0.017588954
"1980-10-07",0
"1980-10-08",-0.02047548
"1980-10-09",0.005854554
"1980-10-10",0.002959245
"1980-10-13",0.008825553
"1980-10-14",-0.002933205
"1980-10-15",-0.009929858
"1980-10-16",-0.00477629
"1980-10-17",-0.008983319
"1980-10-20",-0.010906033
"1980-10-21",0.001841282
"1980-10-22",-0.002394328
"1980-10-23",-0.009728154
"1980-10-24",-0.009165796
"1980-10-27",-0.006220567
"1980-10-28",-0.018800955
"1980-10-29",-0.012798313
"1980-10-30",0
"1980-10-31",-0.009608859
"1980-11-03",-0.016289593
"1980-11-04",0.019535551
"1980-11-05",0.006362901
"1980-11-06",-0.016132555
"1980-11-07",-0.013075996
"1980-11-10",-0.003321092
"1980-11-11",0.019664256
"1980-11-12",0.009737942
"1980-11-13",0.009547077
"1980-11-14",0.00955283
"1980-11-17",-0.003174148
"1980-11-18",0.009396943
"1980-11-19",0
"1980-11-20",-0.006222795
"1980-11-21",0
"1980-11-24",-0.003174148
"1980-11-25",0.001155402
"1980-11-26",-0.004339657
"1980-11-27",0
"1980-11-28",0.003184255
"1980-12-01",0.005092982
"1980-12-02",-0.005092982
"1980-12-03",0.009396943
"1980-12-04",-0.008241542
"1980-12-05",-0.008698228
"1980-12-08",-0.008382932
"1980-12-09",-0.013005109
"1980-12-10",-0.003277877
"1980-12-11",-0.009798119
"1980-12-12",-0.00665325
"1980-12-15",0.00665325
"1980-12-16",-0.0233798
"1980-12-17",-0.010234234
"1980-12-18",0.003423062
"1980-12-19",-0.013658139
"1980-12-22",0.040528019
"1980-12-23",0.013119211
"1980-12-24",0
"1980-12-25",0
"1980-12-26",0
"1980-12-29",-0.00648802
"1980-12-30",0.032318084
"1980-12-31",0
"1981-01-01",0
"1981-01-02",-0.012782532
"1981-01-05",-0.009769654
"1981-01-06",0.009769654
"1981-01-07",-0.019535551
"1981-01-08",0.003199363
"1981-01-09",-0.003199363
"1981-01-12",-0.003310099
"1981-01-13",0.003310099
"1981-01-14",0.001200961
"1981-01-15",-0.014507609
"1981-01-16",-0.002642009
"1981-01-19",-0.000712504
"1981-01-20",0.002135992
"1981-01-21",0.001218522
"1981-01-22",-0.013383251
"1981-01-23",0
"1981-01-26",-0.013669054
"1981-01-27",-0.041947815
"1981-01-28",0.035147558
"1981-01-29",0
"1981-01-30",0.013658139
"1981-02-02",0
"1981-02-03",0
"1981-02-04",-0.010199922
"1981-02-05",-0.003458217
"1981-02-06",0.010235076
"1981-02-09",-0.00813776
"1981-02-10",-0.002097316
"1981-02-11",0.017069524
"1981-02-12",0.016783038
"1981-02-13",0.006675457
"1981-02-16",-0.013293615
"1981-02-17",0.006618158
"1981-02-18",0.029596241
"1981-02-19",0.01602849
"1981-02-20",0.006378682
"1981-02-23",-0.009583346
"1981-02-24",0
"1981-02-25",-0.006342413
"1981-02-26",-0.009737942
"1981-02-27",-0.003267168
"1981-03-02",-0.011068568
"1981-03-03",0.004502034
"1981-03-04",0.006566534
"1981-03-05",-0.009765897
"1981-03-06",-0.003310099
"1981-03-09",0.003310099
"1981-03-10",0.013033065
"1981-03-11",0.009737942
"1981-03-12",-0.009737942
"1981-03-13",0.019285018
"1981-03-16",0
"1981-03-17",0.006378682
"1981-03-18",0
"1981-03-19",0.006242517
"1981-03-20",0.004394352
"1981-03-23",-0.004394352
"1981-03-24",-0.017773094
"1981-03-25",0.02092752
"1981-03-26",0.003144507
"1981-03-27",-0.015725705
"1981-03-30",0
"1981-03-31",0.003184255
"1981-04-01",0.018800955
"1981-04-02",0.019567165
"1981-04-03",0.040695897
"1981-04-06",0.014493007
"1981-04-07",0
"1981-04-08",0.002891062
"1981-04-09",-0.014450864
"1981-04-10",0.013400536
"1981-04-13",0.020971306
"1981-04-14",-0.01703825
"1981-04-15",0.029988929
"1981-04-16",-0.004581715
"1981-04-17",0
"1981-04-20",0
"1981-04-21",0.009395304
"1981-04-22",-0.006592873
"1981-04-23",-0.00552746
"1981-04-24",-0.005643935
"1981-04-27",0.002825949
"1981-04-28",0
"1981-04-29",-0.025637988
"1981-04-30",0.001840733
"1981-05-01",0
"1981-05-04",-0.010564408
"1981-05-05",-0.014620926
"1981-05-06",0.002959245
"1981-05-07",0.005892348
"1981-05-08",0.014493007
"1981-05-11",0.002891062
"1981-05-12",0.001049226
"1981-05-13",0.013195781
"1981-05-14",-0.009619208
"1981-05-15",0.015295178
"1981-05-18",0
"1981-05-19",-0.01703825
"1981-05-20",-0.008673233
"1981-05-21",0.002899444
"1981-05-22",-0.002899444
"1981-05-25",0.002899444
"1981-05-26",0.019978081
"1981-05-27",0
"1981-05-28",0
"1981-05-29",0.005659907
"1981-06-01",0.002817986
"1981-06-02",0
"1981-06-03",0.005018511
"1981-06-04",0.008869425
"1981-06-05",0.002771364
"1981-06-08",0
"1981-06-09",0.01638631
"1981-06-10",0
"1981-06-11",0.031988439
"1981-06-12",0.022829697
"1981-06-15",0.003041294
"1981-06-16",-0.018070888
"1981-06-17",0
"1981-06-18",0
"1981-06-19",0
"1981-06-22",0.007818401
"1981-06-23",0.020478
"1981-06-24",0.015979544
"1981-06-25",-0.010445751
"1981-06-26",-0.049572259
"1981-06-29",0.005301643
"1981-06-30",0.007900133
"1981-07-01",0.015537203
"1981-07-02",-0.002585904
"1981-07-03",0.025409997
"1981-07-06",0.010046511
"1981-07-07",-0.02779663
"1981-07-08",-0.0025728
"1981-07-09",0.020322919
"1981-07-10",0
"1981-07-13",-0.004523334
"1981-07-14",-0.015253286
"1981-07-15",0
"1981-07-16",-0.004692274
"1981-07-17",-0.00518706
"1981-07-20",-0.013965156
"1981-07-21",-0.016922241
"1981-07-22",0.022182056
"1981-07-23",-0.007900133
"1981-07-24",-0.010550575
"1981-07-27",0.015824259
"1981-07-28",-0.002633365
"1981-07-29",-0.013190893
"1981-07-30",0
"1981-07-31",0.013190893
"1981-08-03",0.005259814
"1981-08-04",-0.013201776
"1981-08-05",-0.001612124
"1981-08-06",-0.001049276
"1981-08-07",0.00314453
"1981-08-10",-0.005732063
"1981-08-11",-0.005358025
"1981-08-12",0
"1981-08-13",0.015908601
"1981-08-14",0.005273684
"1981-08-17",-0.010575327
"1981-08-18",-0.002661399
"1981-08-19",-0.00096954
"1981-08-20",-0.001617992
"1981-08-21",-0.008047842
"1981-08-24",0.021238736
"1981-08-25",-0.037448413
"1981-08-26",0.005459974
"1981-08-27",-0.002726261
"1981-08-28",0.018848382
"1981-08-31",-0.018848382
"1981-09-01",0.016165781
"1981-09-02",-0.016165781
"1981-09-03",0.016165781
"1981-09-04",0.007945558
"1981-09-07",-0.005262957
"1981-09-08",0.002675424
"1981-09-09",-0.016078698
"1981-09-10",0.023981965
"1981-09-11",0.005287626
"1981-09-14",0.012072262
"1981-09-15",-0.004272158
"1981-09-16",-0.007800103
"1981-09-17",0.010413035
"1981-09-18",-0.00515322
"1981-09-21",-0.023808733
"1981-09-22",-0.00973383
"1981-09-23",0.012416431
"1981-09-24",-0.029828363
"1981-09-25",-0.019339369
"1981-09-28",-0.031355418
"1981-09-29",0.045243354
"1981-09-30",-0.005565877
"1981-10-01",-0.008322059
"1981-10-02",0.024844429
"1981-10-05",0.021640701
"1981-10-06",-0.020643029
"1981-10-07",-0.014733232
"1981-10-08",0.032686444
"1981-10-09",0
"1981-10-12",-0.021699626
"1981-10-13",-0.008207751
"1981-10-14",-0.011162907
"1981-10-15",0
"1981-10-16",-0.014044934
"1981-10-19",-0.00570837
"1981-10-20",-0.001736262
"1981-10-21",0.001736262
"1981-10-22",0.01421029
"1981-10-23",0
"1981-10-26",-0.016989758
"1981-10-27",0.005637727
"1981-10-28",0.039014446
"1981-10-29",-0.01652237
"1981-10-30",0.008337241
"1981-11-02",0.011921278
"1981-11-03",-0.016460245
"1981-11-04",-0.001011463
"1981-11-05",0.023585409
"1981-11-06",0.003699597
"1981-11-09",-0.01080824
"1981-11-10",0.002733713
"1981-11-11",-0.018199016
"1981-11-12",0.012724096
"1981-11-13",0.008201181
"1981-11-16",0.009115983
"1981-11-17",-0.006397135
"1981-11-18",0
"1981-11-19",-0.002718848
"1981-11-20",0.010749703
"1981-11-23",-0.002697072
"1981-11-24",-0.00098256
"1981-11-25",0.019630741
"1981-11-26",0.01308773
"1981-11-27",0.020637085
"1981-11-30",0
"1981-12-01",0.012656443
"1981-12-02",0.008476245
"1981-12-03",-0.005948767
"1981-12-04",-0.002527478
"1981-12-07",0.00756335
"1981-12-08",0
"1981-12-09",-0.00909827
"1981-12-10",-0.005082016
"1981-12-11",0.001619808
"1981-12-14",-0.010225513
"1981-12-15",0.007678921
"1981-12-16",0.00754372
"1981-12-17",-0.00754372
"1981-12-18",-0.010251721
"1981-12-21",-0.002501174
"1981-12-22",0.007640171
"1981-12-23",0.002559629
"1981-12-24",0
"1981-12-25",0
"1981-12-28",-0.017977661
"1981-12-29",-0.005219053
"1981-12-30",-0.007800103
"1981-12-31",0
"1982-01-01",0
"1982-01-04",0.013019157
"1982-01-05",-0.010385791
"1982-01-06",0.004214886
"1982-01-07",-0.005251444
"1982-01-08",0.004616372
"1982-01-11",0.004199856
"1982-01-12",-0.014737193
"1982-01-13",0.004324158
"1982-01-14",0
"1982-01-15",-0.002640318
"1982-01-18",0.002640318
"1982-01-19",0.005259814
"1982-01-20",-0.002626449
"1982-01-21",0.007779669
"1982-01-22",-0.003564784
"1982-01-25",0.003564784
"1982-01-26",0.007798078
"1982-01-27",-0.018211113
"1982-01-28",0.007800103
"1982-01-29",0.012996914
"1982-02-01",0.007640171
"1982-02-02",-0.002566198
"1982-02-03",-0.0025728
"1982-02-04",0.005604872
"1982-02-05",0.002093754
"1982-02-08",0.006639926
"1982-02-09",0.005984366
"1982-02-10",0.044288785
"1982-02-11",-0.002417849
"1982-02-12",-0.006402495
"1982-02-15",0.001549187
"1982-02-16",0
"1982-02-17",0.018260678
"1982-02-18",-0.007118502
"1982-02-19",0.010442444
"1982-02-22",0.008547982
"1982-02-23",-0.010931429
"1982-02-24",0.014144914
"1982-02-25",0.003771575
"1982-02-26",-0.007628999
"1982-03-01",-0.005598235
"1982-03-02",0.015568407
"1982-03-03",-0.003762739
"1982-03-04",0.004612718
"1982-03-05",0.008881429
"1982-03-08",0.002733104
"1982-03-09",-0.00231214
"1982-03-10",0.00231214
"1982-03-11",-0.01388275
"1982-03-12",-0.006192852
"1982-03-15",0.007611091
"1982-03-16",0
"1982-03-17",0.003183702
"1982-03-18",-0.006946441
"1982-03-19",0.006946441
"1982-03-22",-0.004601941
"1982-03-23",0
"1982-03-24",-0.007907995
"1982-03-25",-0.006242173
"1982-03-26",-0.006208958
"1982-03-29",-0.003264302
"1982-03-30",0.004784004
"1982-03-31",0
"1982-04-01",0.011789368
"1982-04-02",0.003780453
"1982-04-05",-0.008508256
"1982-04-06",-0.009450707
"1982-04-07",-0.004795475
"1982-04-08",0.005664915
"1982-04-09",0
"1982-04-12",0
"1982-04-13",-0.003264302
"1982-04-14",-0.007146013
"1982-04-15",-0.01943387
"1982-04-16",0.009727198
"1982-04-19",0.004865114
"1982-04-20",0.014382434
"1982-04-21",0.002389141
"1982-04-22",0.004689256
"1982-04-23",0.000935218
"1982-04-26",-0.005624474
"1982-04-27",-0.026525588
"1982-04-28",0.014595571
"1982-04-29",-0.004841559
"1982-04-30",-0.002429598
"1982-05-03",0
"1982-05-04",-0.02108164
"1982-05-05",-0.015935988
"1982-05-06",0.00754433
"1982-05-07",0.011473556
"1982-05-10",-0.001577347
"1982-05-11",0.017141573
"1982-05-12",0.002435515
"1982-05-13",-0.006359557
"1982-05-14",0.00148258
"1982-05-17",0.002441462
"1982-05-18",-0.008832209
"1982-05-19",0.001564304
"1982-05-20",0
"1982-05-21",0.003343863
"1982-05-24",0.00148258
"1982-05-25",0.009730285
"1982-05-26",-0.007288823
"1982-05-27",-0.008832209
"1982-05-28",0.013697323
"1982-05-31",0
"1982-06-01",0.00432917
"1982-06-02",-0.010081398
"1982-06-03",-0.004001784
"1982-06-04",0.002447437
"1982-06-07",-0.009751091
"1982-06-08",0.014628069
"1982-06-09",-0.002435515
"1982-06-10",0
"1982-06-11",0.008754884
"1982-06-14",-0.018482081
"1982-06-15",-0.000970475
"1982-06-16",0.000970475
"1982-06-17",0
"1982-06-18",-0.010802806
"1982-06-21",-0.009016237
"1982-06-22",0
"1982-06-23",0.002508458
"1982-06-24",0.004922574
"1982-06-25",0.007451207
"1982-06-28",-0.000900225
"1982-06-29",0.000900225
"1982-06-30",0.002471449
"1982-07-01",-0.019868453
"1982-07-02",0
"1982-07-05",0
"1982-07-06",-0.002521106
"1982-07-07",0.001605075
"1982-07-08",-0.009129681
"1982-07-09",0.010045712
"1982-07-12",0.028136965
"1982-07-13",-0.008268511
"1982-07-14",-0.002471449
"1982-07-15",0
"1982-07-16",-0.004961297
"1982-07-19",0.004961297
"1982-07-20",0
"1982-07-21",0.002471449
"1982-07-22",-0.002471449
"1982-07-23",0
"1982-07-26",0.01318504
"1982-07-27",-0.0009625
"1982-07-28",-0.002447437
"1982-07-29",-0.004838299
"1982-07-30",0
"1982-08-02",-0.003213635
"1982-08-03",0.003735808
"1982-08-04",-0.00104462
"1982-08-05",-0.001643754
"1982-08-06",-0.0065269
"1982-08-09",-0.013793322
"1982-08-10",0.008283666
"1982-08-11",0
"1982-08-12",-0.002728308
"1982-08-13",0
"1982-08-16",0.002198386
"1982-08-17",-0.030210991
"1982-08-18",0.021388299
"1982-08-19",-0.009055391
"1982-08-20",0.004537946
"1982-08-23",0.016666418
"1982-08-24",-0.008336539
"1982-08-25",0.008336539
"1982-08-26",0.002713297
"1982-08-27",-0.002713297
"1982-08-30",-0.013831059
"1982-08-31",0.022023821
"1982-09-01",0.021549207
"1982-09-02",-0.010753584
"1982-09-03",0.013387475
"1982-09-06",-0.002633891
"1982-09-07",0.010639173
"1982-09-08",0.010455444
"1982-09-09",0.00164845
"1982-09-10",0.001002076
"1982-09-13",-0.005236177
"1982-09-14",0.010373908
"1982-09-15",0.019593269
"1982-09-16",0.015100377
"1982-09-17",0.003431477
"1982-09-20",-0.002469476
"1982-09-21",-0.005026347
"1982-09-22",0.022388485
"1982-09-23",-0.017362138
"1982-09-24",-0.008483687
"1982-09-27",-0.045415661
"1982-09-28",0.018243701
"1982-09-29",0.010337839
"1982-09-30",0
"1982-10-01",0.005129117
"1982-10-04",0.005102944
"1982-10-05",0
"1982-10-06",0.002506965
"1982-10-07",0.006654676
"1982-10-08",0.010925316
"1982-10-11",0.017276267
"1982-10-12",0.007294662
"1982-10-13",-0.009782978
"1982-10-14",-0.00736664
"1982-10-15",-0.009953044
"1982-10-18",-0.002469476
"1982-10-19",0.002469476
"1982-10-20",-0.002469476
"1982-10-21",0.007458381
"1982-10-22",-0.007458381
"1982-10-25",-0.010078086
"1982-10-26",0.010078086
"1982-10-27",0
"1982-10-28",-0.010078086
"1982-10-29",-0.00759083
"1982-11-01",0.005090134
"1982-11-02",0.012578782
"1982-11-03",-0.005026347
"1982-11-04",0.010027557
"1982-11-05",-0.005001209
"1982-11-08",-0.005026347
"1982-11-09",0.002550758
"1982-11-10",0.01245312
"1982-11-11",-0.00251915
"1982-11-12",0.014819096
"1982-11-15",0.009692265
"1982-11-16",0.023924901
"1982-11-17",0
"1982-11-18",0.027986842
"1982-11-19",0.020503281
"1982-11-22",-0.002291945
"1982-11-23",-0.011351001
"1982-11-24",-0.016123773
"1982-11-25",-0.002297385
"1982-11-26",0.004653098
"1982-11-29",0
"1982-11-30",-0.006955773
"1982-12-01",0.016134505
"1982-12-02",0.009157688
"1982-12-03",0.012718476
"1982-12-06",0.019414529
"1982-12-07",-0.011860371
"1982-12-08",0.002200221
"1982-12-09",0.016289076
"1982-12-10",-0.007415256
"1982-12-13",-0.00887382
"1982-12-14",0.00887382
"1982-12-15",-0.00887382
"1982-12-16",-0.013398271
"1982-12-17",-0.008200841
"1982-12-20",-0.001748252
"1982-12-21",0.005422094
"1982-12-22",0.028975106
"1982-12-23",-0.017726532
"1982-12-24",0
"1982-12-27",0.012520394
"1982-12-28",0.002182613
"1982-12-29",-0.012492926
"1982-12-30",0.015516451
"1982-12-31",0
"1983-01-03",0.010929071
"1983-01-04",0.004350294
"1983-01-05",0.009410302
"1983-01-06",-0.007271899
"1983-01-07",-0.006488697
"1983-01-10",-0.008697533
"1983-01-11",0.002166457
"1983-01-12",-0.008815418
"1983-01-13",-0.011099028
"1983-01-14",0.000429171
"1983-01-17",0
"1983-01-18",-0.002639253
"1983-01-19",-0.002214977
"1983-01-20",-0.002281628
"1983-01-21",-0.001791949
"1983-01-24",-0.02695412
"1983-01-25",0.006017818
"1983-01-26",0.018211336
"1983-01-27",0.011223601
"1983-01-28",0.008913368
"1983-01-31",0.01238275
"1983-02-01",0.009499698
"1983-02-02",-0.004350294
"1983-02-03",0.01646664
"1983-02-04",0.011390643
"1983-02-07",0.010515466
"1983-02-08",0.020704909
"1983-02-09",-0.006155256
"1983-02-10",0.010648888
"1983-02-11",0.01181138
"1983-02-14",0.011235454
"1983-02-15",0.014624992
"1983-02-16",0.005865751
"1983-02-17",0.001233343
"1983-02-18",0.02576385
"1983-02-21",0.028117197
"1983-02-22",0.003649454
"1983-02-23",0.003686594
"1983-02-24",0.02646394
"1983-02-25",0.006020134
"1983-02-28",-0.003519581
"1983-03-01",-0.02163183
"1983-03-02",0.015590406
"1983-03-03",0.007802763
"1983-03-04",-0.001761339
"1983-03-07",0.038427474
"1983-03-08",-0.012041484
"1983-03-09",-0.003487737
"1983-03-10",0.010379563
"1983-03-11",-0.012151976
"1983-03-14",-0.001727531
"1983-03-15",-0.021211813
"1983-03-16",0.008888947
"1983-03-17",-0.001751996
"1983-03-18",0.003549465
"1983-03-21",-0.001797469
"1983-03-22",0
"1983-03-23",0.00881063
"1983-03-24",0.010499917
"1983-03-25",0.005185179
"1983-03-28",0.01880108
"1983-03-29",-0.011944775
"1983-03-30",0.015338154
"1983-03-31",0.009468237
"1983-04-01",0
"1983-04-04",0
"1983-04-05",0.003304271
"1983-04-06",0.020452836
"1983-04-07",-0.008203418
"1983-04-08",-0.008271271
"1983-04-11",0.027234921
"1983-04-12",0.012840206
"1983-04-13",-0.000964997
"1983-04-14",0.022091474
"1983-04-15",0.02471774
"1983-04-18",0.032953268
"1983-04-19",0.001498128
"1983-04-20",-0.003526197
"1983-04-21",0.0093757
"1983-04-22",-0.005849503
"1983-04-25",-0.000566595
"1983-04-26",-0.0098042
"1983-04-27",0.020635139
"1983-04-28",0
"1983-04-29",0.00869224
"1983-05-02",-0.011619912
"1983-05-03",0
"1983-05-04",0.008199882
"1983-05-05",-0.017034681
"1983-05-06",-0.005892769
"1983-05-09",0
"1983-05-10",-0.014947716
"1983-05-11",-0.017655988
"1983-05-12",0
"1983-05-13",0.005543205
"1983-05-16",-0.010736267
"1983-05-17",0.00460334
"1983-05-18",0.015801683
"1983-05-19",0.005995842
"1983-05-20",-0.000536094
"1983-05-23",0
"1983-05-24",-0.003015721
"1983-05-25",0.004499584
"1983-05-26",0
"1983-05-27",-0.006031581
"1983-05-30",-0.015197988
"1983-05-31",-0.004596352
"1983-06-01",-0.017050711
"1983-06-02",0
"1983-06-03",0.017050711
"1983-06-06",0.010720019
"1983-06-07",0.012094659
"1983-06-08",-0.005468116
"1983-06-09",-0.000540148
"1983-06-10",0.001495079
"1983-06-13",0.012003857
"1983-06-14",0.014289738
"1983-06-15",-0.016711891
"1983-06-16",0.011361901
"1983-06-17",0
"1983-06-20",0.016684517
"1983-06-21",0.016764487
"1983-06-22",0.011371974
"1983-06-23",0.012664751
"1983-06-24",0.030233191
"1983-06-27",0.037267309
"1983-06-28",-0.013140509
"1983-06-29",-0.004005249
"1983-06-30",0.018436034
"1983-07-01",0.025741265
"1983-07-04",0.013866482
"1983-07-05",0
"1983-07-06",-0.001240139
"1983-07-07",0.034521814
"1983-07-08",-0.008057684
"1983-07-11",-0.023951003
"1983-07-12",-0.03051167
"1983-07-13",-0.005973139
"1983-07-14",0.009829571
"1983-07-15",0
"1983-07-18",-0.015515773
"1983-07-19",-0.001327855
"1983-07-20",0.003906745
"1983-07-21",0.0193431
"1983-07-22",-0.003831759
"1983-07-25",0.003831759
"1983-07-26",0.003852085
"1983-07-27",0
"1983-07-28",-0.002554727
"1983-07-29",-0.010249275
"1983-08-01",-0.015591589
"1983-08-02",0.014280857
"1983-08-03",0
"1983-08-04",-0.000815646
"1983-08-05",-0.018223005
"1983-08-08",-0.019076682
"1983-08-09",-0.005131908
"1983-08-10",-0.011091788
"1983-08-11",0.017548541
"1983-08-12",0.030317974
"1983-08-15",0.003881426
"1983-08-16",-0.002562188
"1983-08-17",-0.006506064
"1983-08-18",0.007787979
"1983-08-19",-0.007787979
"1983-08-22",-0.005249922
"1983-08-23",-0.002635333
"1983-08-24",0.001336585
"1983-08-25",-0.003978881
"1983-08-26",-0.001305625
"1983-08-29",-0.006626881
"1983-08-30",0.005319549
"1983-08-31",-0.006635579
"1983-09-01",0.01582323
"1983-09-02",-0.013192899
"1983-09-05",0
"1983-09-06",-0.003472035
"1983-09-07",0.000329447
"1983-09-08",0.001828288
"1983-09-09",-0.002670424
"1983-09-12",0.002670424
"1983-09-13",-0.002670424
"1983-09-14",-0.002677574
"1983-09-15",0.014620623
"1983-09-16",-0.002645744
"1983-09-19",0.011833177
"1983-09-20",-0.001327855
"1983-09-21",-0.001293661
"1983-09-22",0.002621516
"1983-09-23",0.001290277
"1983-09-26",-0.001290277
"1983-09-27",-0.001327855
"1983-09-28",0.001327855
"1983-09-29",-0.002621516
"1983-09-30",-0.005263739
"1983-10-03",0
"1983-10-04",0
"1983-10-05",0.003932397
"1983-10-06",0.007854429
"1983-10-07",0.006480812
"1983-10-10",0.000816022
"1983-10-11",0.005623059
"1983-10-12",-0.005162123
"1983-10-13",0.017917219
"1983-10-14",0.010081324
"1983-10-17",0
"1983-10-18",0.007486299
"1983-10-19",-0.003736144
"1983-10-20",-0.013831479
"1983-10-21",0.007561866
"1983-10-24",0.008773344
"1983-10-25",0.040316266
"1983-10-26",-0.013247859
"1983-10-27",-0.001234342
"1983-10-28",0.009237174
"1983-10-31",0.00405988
"1983-11-01",-0.001219532
"1983-11-02",-0.001188001
"1983-11-03",-0.006027706
"1983-11-04",-0.010955719
"1983-11-07",0.000470083
"1983-11-08",0.009289027
"1983-11-09",0.001960361
"1983-11-10",0.012239732
"1983-11-11",0.007122816
"1983-11-14",0.029418132
"1983-11-15",0.003439954
"1983-11-16",0
"1983-11-17",-0.003439954
"1983-11-18",-0.020924273
"1983-11-21",-0.015419954
"1983-11-22",0.004774996
"1983-11-23",0.007087617
"1983-11-24",-0.001166975
"1983-11-25",0.003529168
"1983-11-28",0.003516757
"1983-11-29",-0.00587895
"1983-11-30",0.007069905
"1983-12-01",-0.003512563
"1983-12-02",0.002321608
"1983-12-05",-0.00116013
"1983-12-06",0.004696657
"1983-12-07",0
"1983-12-08",0.010439875
"1983-12-09",-0.006532118
"1983-12-12",0.003064256
"1983-12-13",-0.001147996
"1983-12-14",0
"1983-12-15",-0.012877299
"1983-12-16",-0.00944981
"1983-12-19",0.01765779
"1983-12-20",-0.00189312
"1983-12-21",0.00189312
"1983-12-22",0.011600984
"1983-12-23",-0.011600984
"1983-12-26",0
"1983-12-27",-0.002342861
"1983-12-28",-0.002348363
"1983-12-29",0.007028609
"1983-12-30",0
"1984-01-02",0.01040367
"1984-01-03",-0.00114007
"1984-01-04",-0.008112925
"1984-01-05",0.009252995
"1984-01-06",-0.002281442
"1984-01-09",-0.001174436
"1984-01-10",-0.013976401
"1984-01-11",-0.002321608
"1984-01-12",-0.003557342
"1984-01-13",-0.014225826
"1984-01-16",-0.008414919
"1984-01-17",0.008414919
"1984-01-18",0.004753562
"1984-01-19",0.005934736
"1984-01-20",-0.002376187
"1984-01-23",0.012533156
"1984-01-24",-0.004257247
"1984-01-25",0.003516757
"1984-01-26",0.012832381
"1984-01-27",0.021733491
"1984-01-30",0.006790618
"1984-01-31",-0.001144041
"1984-02-01",0.015655056
"1984-02-02",0.004436888
"1984-02-03",-0.002215983
"1984-02-06",-0.029201181
"1984-02-07",-0.009147124
"1984-02-08",0
"1984-02-09",-0.039844882
"1984-02-10",-0.004809285
"1984-02-13",0.011947495
"1984-02-14",-0.009539961
"1984-02-15",0.010290112
"1984-02-16",0.020395699
"1984-02-17",0.002329256
"1984-02-20",-0.014025295
"1984-02-21",-0.014224806
"1984-02-22",-0.009585843
"1984-02-23",0.004820878
"1984-02-24",0
"1984-02-27",0.003584056
"1984-02-28",-0.00599159
"1984-02-29",-0.015741543
"1984-03-01",0
"1984-03-02",0.007285885
"1984-03-05",-0.003636307
"1984-03-06",-0.003649578
"1984-03-07",-0.002451681
"1984-03-08",-0.010614663
"1984-03-09",-0.006683286
"1984-03-12",-0.026486105
"1984-03-13",0.017758127
"1984-03-14",0
"1984-03-15",0.004991834
"1984-03-16",0.021034092
"1984-03-19",-0.001211265
"1984-03-20",0.00443415
"1984-03-21",-0.001543003
"1984-03-22",0.006858164
"1984-03-23",-0.008538046
"1984-03-26",0
"1984-03-27",0.003222885
"1984-03-28",0.007746024
"1984-03-29",-0.001231343
"1984-03-30",0.005280738
"1984-04-02",-0.012566623
"1984-04-03",0.005619496
"1984-04-04",-0.016682749
"1984-04-05",0
"1984-04-06",-0.002478989
"1984-04-09",-0.017457957
"1984-04-10",-0.001281008
"1984-04-11",0.0162879
"1984-04-12",-0.006222668
"1984-04-13",0.013625581
"1984-04-16",-0.011159235
"1984-04-17",-0.003736144
"1984-04-18",-0.007514426
"1984-04-19",0
"1984-04-20",0
"1984-04-23",0
"1984-04-24",-0.011413583
"1984-04-25",0
"1984-04-26",-0.005087463
"1984-04-27",-0.007733226
"1984-04-30",0.003856432
"1984-05-01",0
"1984-05-02",0.026655237
"1984-05-03",0.013218534
"1984-05-04",-0.003262757
"1984-05-07",-0.013710583
"1984-05-08",-0.010128776
"1984-05-09",-0.014043695
"1984-05-10",-0.011664843
"1984-05-11",-0.003906745
"1984-05-14",-0.011812654
"1984-05-15",0.003953076
"1984-05-16",0.005234575
"1984-05-17",-0.003932397
"1984-05-18",-0.002642296
"1984-05-21",0.010527552
"1984-05-22",0.005186826
"1984-05-23",0.001319238
"1984-05-24",0.002562188
"1984-05-25",-0.0017786
"1984-05-28",-0.007289652
"1984-05-29",0
"1984-05-30",-0.010527552
"1984-05-31",0
"1984-06-01",-0.007932506
"1984-06-04",0.019750335
"1984-06-05",0.002111026
"1984-06-06",0.003104761
"1984-06-07",0.005153277
"1984-06-08",0.016628088
"1984-06-11",0
"1984-06-12",-0.008894862
"1984-06-13",0.005087463
"1984-06-14",-0.008964256
"1984-06-15",-0.013402024
"1984-06-18",-0.002113749
"1984-06-19",0.004722897
"1984-06-20",0.000463929
"1984-06-21",0
"1984-06-22",0.001319238
"1984-06-25",-0.010458923
"1984-06-26",0.015612199
"1984-06-27",0.025479085
"1984-06-28",0.013284784
"1984-06-29",-0.012007005
"1984-07-02",0.006261632
"1984-07-03",-0.036889858
"1984-07-04",-0.005209088
