"VaR_nonp" "VaR_par" "ES_nonp" "ES_par"
311.16 320.613093662513 635.866489795918 511.382748471216
311.16 311.105165830091 516.987346938775 508.916913911817
312.5582 310.466197321461 622.71052 514.320246199605
347.0867 314.945293456348 480.89224 427.482179619675
346.1194 327.068778972512 764.20504 589.274431463592
335.106 321.340324540217 564.963166666667 561.1622625852
337.432 314.510601025878 525.302897959184 431.825471875291
326.3242 314.621552576412 511.18508 449.57256060567
391.83 357.070711908052 829.504081632653 673.333176257629
332.8298 315.734598671656 486.40768 510.520506352828
343.258 323.563679214539 515.111020408163 508.436861630499
340.964 325.510894496406 545.569666666667 506.184841015726
339.756 320.707931391112 605.377836734694 456.010466418749
364.2467 333.403173337401 673.44384 565.715008920447
347.6816 346.067154208554 762.97484 611.737432686084
345.944 318.76126970443 725.763795918367 535.500507758937
326.08 324.378040423926 595.510125 503.34135901299
337.5482 322.12842238247 636.85436 559.452730068444
330.964 320.382262712916 622.143625 540.581514339235
319.2666 320.469171616227 629.05356 516.770770573298
363.846 349.615868299088 583.900208333333 554.93440492778
286.364 307.34015164732 476.512979591837 412.973629697527
332.9461 332.605077161019 530.44312 531.651065490275
339.756 324.197826448972 668.805346938776 543.406747451801
322.8795 311.435760630845 504.10624 440.805276269546
332.71 306.435328897151 582.97693877551 481.326338514858
355.6067 353.193213892049 752.00116 621.242953485367
339.756 303.099108981005 497.513795918367 476.804613754396
345.5773 345.055045615387 659.56404 596.136756965608
335.2223 332.327990874311 559.15184 553.047421798634
331.1711 321.888823834463 598.50168 515.743841784053
337.5482 318.790817101367 502.97052 479.914938697395
310.468 331.739447421943 690.825795918367 542.49640603344
345.558 331.486359403792 656.044285714286 543.540499272945
299.008 312.81489321553 466.298857142857 462.76221226231
345.5773 331.148796652672 525.73996 563.405060063872
330.964 325.252670796458 609.798979591837 546.371025637005
351.512 326.27738052433 660.7475 566.255462585107
345.6334 348.332548659196 856.16988 647.768081226416
337.432 338.193748336588 740.318708333333 584.233522052217
345.6334 309.274987059041 536.31116 519.02964147059
312.5582 337.48701992251 639.8828 533.710787935116
293.8313 305.477122484494 519.03792 481.768311688363
345.5773 333.737146910867 665.48756 535.618763634969
326.3242 313.763666121385 622.05048 531.050423969698
337.5482 318.684492132205 518.94892 508.273900216339
310.5558 301.964932037131 466.53432 476.459434153156
312.224 325.839886864177 660.219632653061 540.196741262196
299.1547 298.723504525885 607.3414 482.862806706917
310.468 324.483790140371 678.521836734694 585.518620944851
355.6323 348.563326999724 660.02796 559.439037497888
341.0787 323.62879538973 663.76572 573.056180863048
322.6353 291.620009427982 507.4392 453.39713257048
335.3385 322.626154546156 513.42312 491.368607252485
347.48 323.207252827057 877.330326530612 462.111985009607
339.756 319.504880729401 830.305510204082 470.791527261436
318.908 320.449465233403 644.135918367347 529.412215154868
339.756 334.970712173302 695.238326530612 574.254802564523
351.512 324.062442744303 589.18906122449 524.111782274125
335.2223 322.297822817834 663.91364 513.913910354317
335.3385 318.788321620945 536.4222 450.571651621903
340.964 324.956625103797 555.395333333333 528.944779691462
349.555 334.207852853565 755.09556 637.531861079034
355.6067 331.330524516602 816.94856 462.304282007711
347.0867 313.135414429218 533.87412 443.703427784838
371.86 341.579458312454 718.147583333333 568.596114231773
332.71 321.690945989189 669.640040816327 529.200704575722
345.558 323.799559856746 750.565958333333 568.287377933794
341.0787 312.692781563275 705.19856 545.865086148059
337.5482 319.367303489415 689.46256 521.60774334812
319.0853 306.793579084388 500.50424 481.508022153555
339.7581 321.632002863321 668.56548 564.107215867044
332.8298 310.036787241903 689.80228 520.292597999823
363.3596 334.407347227406 845.3272 585.488794989213
337.432 309.940920242321 630.641469387755 524.044790475828
319.2666 315.843937578833 569.71552 534.04893177213
337.5482 329.033348179757 592.31864 557.134426440436
331.2874 308.552076172063 470.6076 434.536070425546
331.1711 320.503701280311 534.49804 496.785694652662
370.992 327.943347597999 699.93275 556.918425735195
319.0853 308.5414852294 591.42856 514.108282838264
335.2223 319.809418081354 617.71228 519.131252680225
332.71 321.024056138488 544.564916666667 506.929715230439
352.1031 328.105723312697 567.30532 549.827747283381
335.106 337.374431167557 795.88906122449 576.153079280128
349.452 331.360356655878 695.549959183673 542.052417092313
347.5786 325.617788017716 683.67052 559.160733215182
335.3989 304.223231988124 546.0782 421.189851663639
332.9461 305.266552898498 501.3766 477.81423648587
337.432 319.521053894809 644.088791666667 525.123588935208
337.432 316.158901224161 615.070693877551 451.634140783915
303.804 313.426989922157 733.924375 545.985465368355
319.2666 315.492593031809 718.5372 548.077612539327
332.8298 342.65062786472 775.5062 613.692305184462
326.08 308.346935397811 562.562041666667 517.917343826242
330.964 300.410946671578 894.982693877551 412.719990394492
349.452 353.487325055974 726.648375 575.824213849333
339.756 320.41446960661 515.257346938775 440.597357608241
311.5474 330.984893035531 470.11816 522.46285130954
351.512 344.518952317821 629.289791666667 563.7528998552
341.0787 316.584020908582 559.26944 440.913518664495
341.0787 325.346423725735 510.61396 522.917445764314
326.5313 339.549884192459 637.5434 577.368767797994
340.964 348.734815295198 726.792897959184 615.65945174311
349.452 328.106364814488 650.783714285714 541.207661613303
339.798 326.450336365619 686.255755102041 531.402418921134
341.0787 344.070866878037 711.14636 582.244883408131
340.1614 315.156113360386 507.72336 490.509378277515
322.6353 345.117281162541 809.88712 616.171349299834
364.2467 345.579064576405 738.08644 621.365472024107
335.2223 325.992316455091 564.5204 529.931249161308
339.798 334.664655239905 640.601469387755 608.158592080877
326.6476 318.294236992698 678.88104 509.10355991565
351.6964 340.761566544356 678.49764 641.032205173517
299.2478 303.916554020974 574.25836 483.045539322315
335.106 325.169585789937 840.519130434783 542.58752669531
335.106 314.681744817654 557.885795918367 513.238254182968
341.1937 327.091246846738 709.669 553.772480600907
312.7355 320.483349789261 611.165 546.427948140331
332.71 311.172176624768 816.877632653061 542.911822374705
339.756 322.868420621968 712.552416666667 542.06581595016
339.7581 324.31099601944 732.81424 564.122445928202
310.5026 328.754225070248 662.82084 558.235083225273
363.846 319.797823731659 759.602340425532 590.489568712862
346.0001 309.902441753629 637.28212 517.453733155051
339.756 302.153303739146 518.728166666667 494.051938875477
347.5786 339.515461444594 663.07416 579.259021020678
339.8563 326.617290533085 681.59468 569.697961370409
322.9668 328.31583487311 655.14464 578.561037913089
347.5786 321.882055955818 601.52568 470.021212049147
330.964 322.943211278343 526.599183673469 523.895142464226
299.6156 291.478180526327 446.78304 404.476264124103
347.066 351.655417619766 687.137375 618.984878311332
347.48 327.782546291053 566.93493877551 511.606771734682
310.468 314.121288208113 555.685208333333 504.668182322673
340.086 339.62072562295 579.8052 595.854747327466
319.0853 326.539374056136 633.36528 546.355044112801
345.944 329.474364390839 729.092897959184 581.84257366806
310.468 318.020785483751 553.429306122449 541.851026360107
310.468 325.110176281322 606.761142857143 532.919683415644
310.5026 302.783125307268 676.00288 504.630771007875
371.4363 337.259992681737 542.16076 568.636091046801
345.558 340.919867169385 850.323714285714 582.859349297652
355.2 351.786906145136 786.335755102041 620.505125161292
340.964 332.875142237928 585.131918367347 539.789559996757
304.225 325.659012064152 629.26524 525.17923202421
340.964 342.407773786842 711.480448979592 594.287579418652
347.48 347.462944487835 825.898897959184 582.353093355575
339.7581 328.759094755914 603.26848 539.246150291142
345.5773 329.609008951872 614.4706 558.895748314097
310.5026 310.653664756389 514.20876 447.571888944696
298.9149 291.270532359548 435.65428 421.07178412224
319.5108 312.715860750514 571.34736 515.117845682152
340.1053 319.210981270678 719.10824 557.98289352636
349.555 338.791849239318 672.58952 555.046516112267
298.9149 305.243067103848 501.88832 485.023333599374
330.964 319.619997591544 614.534244897959 561.756208468396
346.0001 340.199715002865 655.14344 585.340987527193
341.0787 315.89094061761 523.99264 480.616938377663
346.1194 356.762367238167 1012.4934 647.711364014375
341.0787 319.418453631556 682.8876 533.468026778636
341.1937 332.191698558807 640.67516 514.474433541834
345.558 331.291713827228 679.925795918367 542.080865887466
349.452 325.180209362827 620.670653061224 458.163399494797
343.373 331.343126672173 591.96412 586.338795164108
345.944 332.776330130475 604.355306122449 533.616419431299
347.1853 328.420892667024 790.79124 566.439481442414
345.5773 331.799332143544 718.7332 557.670119004706
335.2223 325.266383903511 589.1146 571.485727370928
345.5773 337.649866423852 594.7072 532.414516527012
331.0513 304.280571675219 535.64872 444.785493239407
340.964 338.227886010006 760.571673469388 599.388319013876
339.7581 309.761298326885 581.29668 488.268105187031
343.258 317.743818094616 648.314081632653 555.037572983303
322.454 315.065976537476 651.568163265306 512.291593464796
311.2132 297.525094597443 597.00472 453.720726347439
310.5026 311.463732074161 592.87236 480.207703417674
345.6334 330.360945502244 623.68716 527.568614320882
340.964 318.264570590915 538.18693877551 559.751140136186
339.8563 322.969987874035 605.46892 528.804154560443
340.1053 325.014242086956 698.95876 516.595608676477
339.7581 313.844335676243 566.86052 524.629324175202
332.71 329.425626895926 718.465795918367 570.648239431892
312.224 299.069748908658 575.081574468085 471.374960719704
296.222 303.064899302851 708.016244897959 503.385846265686
330.964 316.600444439631 650.19787755102 426.519528254133
318.908 338.470023158008 683.791 586.003090652264
364.2033 344.2177717522 762.80636 561.48447429374
330.964 302.870594594355 497.180458333333 473.702030774062
349.555 336.955168675644 645.27572 583.854596937332
333.0623 324.338433571599 748.67112 571.341586157921
347.48 349.954015685117 1011.33020833333 653.30226023335
326.08 337.214998363706 665.747387755102 568.574283189112
346.0208 334.68784092286 726.67504 601.942025938983
332.71 326.234780076168 584.566081632653 524.19598686131
322.6353 313.773128338139 599.44344 503.357771866771
339.9311 332.626312587965 589.57076 581.944530047947
310.5558 321.033347161187 535.54732 513.923565914466
330.964 316.605510314118 531.583041666667 472.711932220369
349.7394 342.888150653458 815.3698 599.317964656335
340.964 306.830653664086 619.662 493.773848015606
312.5582 312.457779810793 611.262 580.437069942005
363.334 356.156204567148 681.844367346939 623.515652304209
341.0787 330.687948321363 704.03524 550.497826331115
345.6334 353.007437201036 818.83176 608.520241564796
330.964 315.038792137901 494.669666666667 435.093684668283
339.8164 329.952820759933 539.96496 530.786117656074
293.6969 303.27822561271 503.46444 431.45729364009
341.0787 327.186711850017 642.53864 525.773187636438
299.5225 321.156169468153 581.87156 532.113689462508
371.0354 350.483978380698 771.44968 624.945764295193
293.564 321.27144858095 695.770285714286 556.124324235526
343.373 322.797635317759 513.34536 455.074893760412
280.096 305.033609675115 527.242816326531 497.808258856859
286.284 289.573961458767 485.117955555556 404.409219361225
286.2854 301.031551438361 536.29392 517.676186636132
326.3242 321.081311417344 649.67892 544.452980542096
335.2223 311.271360914646 479.35676 476.757168263037
332.8298 299.308851787965 548.93828 461.773513016828
312.5582 306.347965000093 539.7308 454.716490476759
299.2478 343.953536418092 595.83712 553.336583752581
371.0354 338.118080352184 766.9808 570.564655109278
351.6964 361.7204486097 953.98912 684.838220352259
332.71 309.953406718963 522.377918367347 533.510694188645
312.7355 326.459721710338 684.88876 575.569533758108
311.5474 316.585118792651 577.29692 511.858045098955
332.8298 302.815782803741 499.4446 463.20839875025
345.558 341.735104635679 775.194893617021 577.36381197232
339.798 357.332306393079 644.841755102041 598.755194710393
349.555 325.280829865386 572.19816 454.585285272081
339.8164 323.007260422464 634.00936 564.037963967231
347.066 343.386865259572 682.099916666667 534.24144680481
323.0866 323.408189048075 624.40744 526.963416560547
349.7394 340.616862521195 566.29328 554.982044695731
339.7581 333.557152207362 705.233 564.192117305777
319.2666 297.97245877528 597.89524 524.620546350834
363.334 347.835101469551 748.071173913043 606.01807759394
345.7527 337.112470540562 717.56116 578.775460700502
345.944 321.256294736309 629.237551020408 531.955068911176
335.2223 323.148938744065 604.92796 516.240485773797
343.258 338.427478010272 557.847102040816 552.084499844521
332.8298 310.143525981089 567.86796 505.421911443207
318.908 317.756911166183 632.687659574468 504.765702847818
339.798 325.664735013823 675.476816326531 529.741544870582
346.0001 339.100574837334 758.0406 576.35665250578
346.0001 350.195183084959 589.19044 548.492970335165
337.5482 313.178090504892 547.13548 522.192727556626
326.3242 305.864239501056 633.87608 498.697959810146
371.4363 313.865907084417 585.17312 451.280227241911
318.908 317.196626200295 704.183 552.868511232396
335.2223 331.842167828619 600.2244 577.479144595242
351.6964 345.854789131866 952.29832 485.361990663342
337.5482 324.40295480748 518.77784 524.357706748249
339.8563 320.50784684407 799.51576 535.311063811378
337.432 321.053975814599 541.633166666667 444.312456040583
337.432 313.545460357579 543.397795918367 448.529004978867
326.3242 308.483171042236 455.50768 422.548638074468
345.944 333.043070826871 659.565673469388 578.116838766522
335.106 317.642745251305 486.619958333333 504.270158380145
332.8298 303.437207977895 548.93804 441.420148923817
304.1718 298.476097563064 505.42412 475.424773362833
339.798 329.435772561735 724.08787755102 580.765596208963
311.2132 330.454484255929 746.59464 557.00184859989
345.944 351.322270430665 643.024408163265 579.311705635724
332.8298 335.129310018 763.39084 586.215499225571
339.798 324.321657303137 591.336244897959 566.910450255256
332.8298 316.881258336505 655.40708 555.015143586731
341.0787 338.052712577523 642.5626 587.773302783294
332.71 309.94968274917 568.068958333333 492.478093296105
331.1711 316.691234426529 597.03564 443.621583298711
298.9149 301.207676064174 555.94976 483.431997399007
312.5582 320.620514256314 536.23476 505.679625515016
346.0001 312.987744806353 737.41332 561.669052128078
298.9149 300.200630950353 522.00144 465.663732376123
335.2223 334.708689101372 502.95336 515.149235589156
343.258 317.080611853117 557.616612244898 442.367410212995
312.5582 309.952725309829 578.65268 547.731265754041
332.8298 311.838389551914 533.52232 433.316587978821
352.1031 340.251398985449 690.35196 583.830800663196
347.1853 307.980236406938 708.22548 529.632351665282
303.804 313.739607232146 612.166816326531 494.510415046304
332.8298 325.468792836559 440.1788 472.861300237173
335.106 309.457243737697 541.949714285714 439.117432066556
339.798 320.538830945039 500.84475 439.463254738753
345.6541 335.00983828216 599.79992 461.734861824169
298.91 302.764135945704 436.894693877551 413.174171117463
343.373 331.878056587369 599.54316 511.957368086149
319.0853 318.296810046449 562.67032 563.738348654907
343.4691 319.347727118547 666.2794 496.451536383761
326.08 317.487767593368 556.418571428571 510.938277737619
335.106 306.138330050227 508.258775510204 423.352050833709
355.2 344.974377408745 777.407387755102 595.450798489195
313.161 308.352754320005 543.60368 439.074014097013
339.8563 324.264912968586 538.25044 547.984600693573
296.3564 309.416931198752 508.1162 417.946660103501
347.066 339.97260930006 761.099918367347 574.159005310411
337.5482 320.420052204884 579.5298 515.258304302173
286.2854 312.924764267506 569.57452 507.692211668209
318.908 314.758357070316 529.73706122449 540.819830399353
347.5786 322.731006231215 684.26544 567.175572406201
335.106 310.098586385841 646.194291666667 507.745923590101
326.3242 313.450743384961 493.94428 476.812384746634
363.334 337.805117556557 568.335083333333 466.113130392945
337.6086 329.265254531054 715.47052 543.613115385248
363.3596 352.491170891783 657.44612 562.941634036509
340.964 335.078257168829 699.872571428571 556.665650242851
337.5482 320.521804186656 725.16556 454.548053846654
326.7638 325.928267520542 623.60804 537.546302632746
339.7581 310.776662097705 507.61656 478.882899462576
335.2223 313.57943461003 554.30788 497.573572820102
298.91 309.773455113612 530.857020408163 499.365542924818
341.0787 307.924959768847 514.57268 485.431949742108
286.7809 314.527970939827 708.53492 558.120329381927
332.8298 301.803438665592 557.32772 493.146222562577
311.2132 307.350617815064 518.9178 479.564768226888
347.0867 338.487939128271 680.01432 578.520064998587
299.008 327.127244948297 675.080734693878 536.735867180835
312.224 303.865071414822 568.343346938775 495.016317272541
326.08 330.769919763807 713.32293877551 596.778867943533
345.944 325.334541734615 561.771666666667 460.989718808652
343.258 336.125985194322 812.074244897959 584.660483715556
341.2691 331.426235255612 663.2734 568.296973741476
326.3242 314.903490074129 674.58192 524.602358210318
346.0208 319.271971730138 595.70916 506.883907742352
349.555 340.589950725229 679.54028 569.657826388193
323.0866 310.209302299036 715.73876 525.408445268852
330.964 317.91300118131 548.637458333333 486.96825731678
337.6086 313.990241119811 641.34232 521.892665960109
339.8164 324.321720592381 670.10956 542.322998742945
339.798 323.517893923256 554.440333333333 572.671935572951
345.5773 314.475194030345 587.50344 496.830320706727
349.555 341.016105036831 635.62308 588.175503100638
339.756 334.057094524939 623.921836734694 505.921448879257
339.798 318.334732264422 538.243387755102 534.203459513806
339.8563 314.636759325617 515.853 438.662656336094
339.8164 321.24476575368 602.28232 530.583942006916
345.944 307.365214834692 628.728367346939 503.317300040968
312.224 332.60948531255 562.803041666667 539.870339814964
337.432 318.773831981813 741.404 539.280213326241
299.2478 297.334247703895 493.37816 462.46050648133
304.1372 297.414750035674 510.41096 416.669990355497
331.1711 324.532752235871 548.26256 511.061550448662
337.5482 323.872033395016 579.98212 523.492819100271
339.756 318.302327540321 763.354448979592 534.969820830706
335.106 298.337060610438 659.943591836735 487.862247238923
339.8563 343.074519886009 750.0294 583.322105447555
349.452 332.661288619419 793.977574468085 613.306707854322
339.971 340.591591797559 737.54508 576.506592225903
345.558 320.183790801614 662.736244897959 535.462932882162
335.106 324.426248601003 608.115673469388 552.548626083685
326.08 324.947414695569 769.434458333333 558.16881540289
326.08 306.160935226651 548.469833333333 431.058133129849
337.432 351.240513759114 799.799591836735 601.96533068721
396.4625 340.306579399132 904.16532 471.842580992783
346.0001 321.119530655883 746.36684 449.380236828212
312.5582 307.127351289876 518.68116 428.241801506095
322.454 318.576640901932 501.243041666667 515.173218490708
339.756 303.316905957317 522.055795918367 487.997988695112
322.6353 306.849533569415 535.88608 430.059236164094
303.804 302.420845568944 483.13925 485.34664965868
331.1711 317.513002259458 631.62652 504.57417340793
337.432 337.27289994191 682.189387755102 547.494949897046
335.3385 334.348703636847 717.77176 543.862614042575
299.2478 305.558670275845 477.06764 472.979175700953
340.0461 312.450361056818 564.9558 490.024451061024
332.9461 329.163182491236 547.10684 589.768859323286
351.512 347.028007680506 665.10493877551 563.358959605663
339.798 328.917729895697 612.984382978723 463.651510700366
341.1937 315.035230434357 549.47304 532.40240772135
322.6353 327.600913935754 560.52072 530.991059518149
326.3242 344.125607520747 782.49168 561.692525934569
337.6086 308.807475695349 616.07048 511.81590093749
351.512 355.296856825186 715.373346938776 596.871502558956
337.432 334.913071020156 687.978816326531 576.382775410072
335.106 345.388458011171 704.793469387755 603.929190590067
335.106 317.464271081482 591.724285714286 495.825426766249
339.756 323.869539243232 567.350979591837 502.754653541284
347.0867 349.689082856866 767.86468 609.529508657946
339.971 337.732700082397 558.63552 560.431201344503
347.48 320.65047219313 530.325583333333 501.679038274632
339.8563 331.85382281803 680.66932 599.456301110897
326.08 316.074675183108 652.724333333333 499.516549170483
332.71 340.113775660386 579.466816326531 570.990150667209
326.08 332.641513258478 653.432897959184 590.481405611233
326.3242 309.429246374856 589.9196 520.546684930705
332.71 325.679057376631 613.805020408163 556.174311182452
319.2666 310.890644349275 567.63672 559.309616301143
310.5026 307.721835908664 538.47628 492.121831251724
335.106 307.006141276626 505.967755102041 427.872116586607
345.5773 337.306195083594 743.02956 597.828687720529
299.4879 305.20942422627 531.0656 426.265392358911
337.6086 316.422263902767 530.0644 507.836166843569
343.373 329.943239703677 746.6214 578.733648336747
326.3242 314.071735501221 488.51564 503.122919738232
339.7581 324.145771157941 679.23776 532.833155980221
346.1194 361.934777434736 746.24636 600.987670076146
363.3596 330.261254133667 572.21264 463.666506860204
335.3385 309.209882698529 520.73904 442.557421979356
339.756 311.78997840111 694.442166666667 525.474128263289
311.2486 330.295612652059 752.75176 556.198589190681
339.971 331.784534109246 717.22452 558.034793312381
299.1547 307.687553886405 475.07168 453.519228951805
319.7179 341.637468472089 730.48776 614.134614366271
335.106 338.674517166226 617.035183673469 573.614878261156
346.0208 340.070942608149 938.91676 637.503423847298
347.1853 343.150090630566 624.58532 610.54808091882
345.5773 308.933982864683 555.02732 432.255913038312
335.106 310.393791289126 610.493346938776 481.76297289405
339.756 307.220051092207 618.966367346939 515.109012086024
322.8795 306.384259119133 486.99408 429.266363914019
326.3242 313.241350899934 622.59828 491.830189406758
337.432 332.804518723347 852.495375 468.874399079072
339.798 325.212156140019 751.355469387755 560.487206519395
341.0787 340.846449877316 672.04472 548.989660821914
332.8298 340.787393110994 718.37544 598.006244119261
355.9896 329.697031720308 871.55032 451.608440512607
326.08 318.643218415838 532.137959183674 504.445292229957
351.512 336.80708136436 769.514408163265 580.247765400793
312.224 322.226963235228 671.829959183673 533.395037723311
299.008 325.040469264401 592.908081632653 541.153483924292
341.1937 333.37171956586 589.62752 561.543635480984
337.5482 337.401874283111 540.8968 528.467074550728
372.2609 347.62333852288 900.86736 488.784245596323
363.3596 347.120465635048 720.13344 585.176017997957
339.798 324.583416176414 641.620734693878 529.958824794179
363.3596 352.091190738929 615.30168 573.255263175757
326.4115 291.599605764162 630.0812 494.268956306671
299.2478 315.838087880644 568.22872 502.602032033335
322.454 310.52014476105 511.302571428571 495.547183889362
346.0001 322.831941991598 706.47156 573.35698068133
341.1937 325.564908395666 647.08044 537.102823029909
326.3242 319.935677410212 667.89652 565.173503844136
345.5773 340.103404180328 695.98108 581.870007231575
331.2874 315.802539099317 513.09568 482.447523168145
332.8298 337.621692355616 516.88444 528.195772508473
345.558 307.843448237456 990.149875 446.986034978976
322.454 332.645469777655 563.138326530612 547.589658133267
296.3613 320.037648752546 518.43792 510.802239258164
337.5482 304.03788487157 550.77564 424.492814180533
340.964 326.075525099092 611.144204081633 556.534274894844
296.3564 303.431614082125 564.55088 491.706695068485
351.512 326.128749738673 654.640875 535.68724825801
326.3242 316.830581450066 522.24996 467.689086231879
335.2223 311.920072216759 617.7242 517.182816767683
286.3146 291.487578651677 462.92696 466.913425003013
319.0853 310.448202428893 573.87164 483.640755962409
311.2132 332.523352806215 679.3622 557.772219506481
322.6353 302.23484861048 668.42052 535.028714390642
337.432 317.065717971509 607.134775510204 454.71055767205
339.756 332.723841789876 796.119510204082 561.813197013912
339.8563 316.99104192345 592.95304 533.979463292327
339.8563 329.472124810615 702.8626 555.696295534211
313.3681 317.699747153458 474.90092 561.877837586626
311.2132 318.763639414569 687.77204 550.052495615208
343.258 348.494846273776 761.887166666667 586.425330256358
355.6067 337.572841194928 820.0318 581.962640338207
346.0001 336.137440754851 519.07236 530.099496979594
293.564 312.725580472428 611.411224489796 527.488713526893
363.846 356.43788057036 779.18212244898 596.802422391647
347.1853 329.519747998653 732.27652 592.261819775432
275.3238 299.681959892132 537.73316 486.115459841522
339.7581 322.639243692196 654.58644 574.967345423369
318.908 325.868823664984 603.30106122449 531.54776368098
339.7581 349.678479188511 735.0062 594.359196397328
340.964 332.126421133436 623.069102040816 539.100216303401
343.4484 337.482123792 751.99172 571.899405995509
341.0787 332.159301462764 646.89036 556.872213576843
349.452 343.84509651366 648.314458333333 597.174164513621
347.5786 332.257453754263 653.12488 515.297561986952
339.8563 315.244291286327 690.76808 525.020143778618
332.8298 323.186523940491 631.67912 536.768286156289
311.16 307.675945422008 522.217795918367 427.204718392918
310.5558 325.372404742476 521.56568 541.614454044382
337.5482 323.019231657462 607.20436 529.864679269601
330.964 320.964654707657 695.492897959184 584.86614403308
349.555 348.070564830529 721.4112 568.768931360095
335.3989 330.852641919688 626.67316 534.53863090277
335.3406 324.910287300775 578.86844 543.250125351577
326.08 319.289407364685 614.16425 448.865550584403
339.7581 337.901098484557 642.8266 572.765217502851
355.2 330.18126511104 653.913387755102 543.36627667366
286.724 307.955213788141 592.48024 510.597057874735
339.8563 312.952786286985 669.51256 539.741942732647
332.8298 305.210750262584 567.41568 490.163431381769
340.964 325.634053479749 596.851428571429 532.916104318186
341.0787 325.304970394839 542.9466 508.53458347667
333.0644 305.71318322971 651.43288 565.027776338174
345.5773 325.476897783472 627.8576 519.956466659933
345.6334 329.718028928667 651.84092 557.717368883142
339.756 324.849957839878 761.339551020408 532.540577205941
345.6334 317.547179502223 587.82356 526.46075111213
370.992 353.747921714302 723.970040816327 618.717531368147
341.0787 310.073526311919 557.31444 518.478773500524
286.3146 297.246770805154 477.08532 456.229441441649
343.373 339.882019827017 562.5962 548.973585750762
346.0208 347.535502769033 648.57344 570.310165691778
337.5482 319.664639911261 474.35064 492.216401416558
339.798 336.731510084508 683.820244897959 537.786030178485
339.8563 320.492575417928 773.90504 541.61428751833
322.6353 314.445640834872 520.05856 494.187336810504
339.8563 319.481184836044 740.53112 553.705048164115
339.971 322.945210890164 577.74636 463.152252896715
351.6964 324.48362701124 677.3554 583.520859438674
346.4068 328.621127118944 661.8986 469.02136771756
339.8563 326.44760354954 558.01464 503.368554184589
312.5582 318.120615792996 487.18244 445.857510622168
322.6353 323.069375849164 753.42956 569.302545317501
326.4115 322.386489100575 656.79524 603.490041481894
331.0513 304.644551466903 589.04572 497.261161529755
343.373 330.465019527328 546.71848 462.923777315439
363.3596 348.196176694877 651.14652 586.847784265779
337.432 329.391710073988 594.111958333333 555.613449043725
347.48 324.539397254799 594.720936170213 529.764345318742
337.6086 328.653045856746 541.9544 506.46281627845
326.4115 337.950833563233 757.36464 570.517387943213
343.4691 335.24580414219 653.37736 586.242612530857
335.3406 316.462919030394 568.75936 471.062725576385
326.08 308.907652389593 488.726734693878 457.974345950164
339.756 319.531005776716 755.047333333333 549.46635991683
326.08 304.637825736475 477.052408163265 466.56949037206
299.2478 314.725390032605 641.18804 556.406406955937
341.0787 319.13824859627 552.54272 529.874727034492
341.1937 315.142601310708 616.69848 490.558144763573
299.1547 298.456830135516 504.83408 473.924152065629
319.5108 318.219085763449 708.0812 536.574843616364
341.0787 327.728750602736 885.209 451.406887254734
319.0853 327.701034167813 643.38792 567.686064621215
345.944 342.97631049779 667.606285714286 542.992324080303
322.454 320.161051899737 558.763918367347 503.80153298
322.6353 323.764827903513 728.6254 584.259383896323
337.5482 318.521330336173 607.60392 545.329771033281
312.224 317.079896684606 540.404204081633 481.997201311775
335.106 312.185086177954 862.356775510204 425.381944245049
347.0867 321.780182925544 613.24688 558.861333237223
347.5786 325.071239854609 585.49248 535.804205955916
339.756 312.331564956372 538.272326530612 488.704882721558
312.224 314.991043115023 605.85225 527.355750695534
326.08 307.036701486904 541.531346938776 427.998675237875
345.944 316.194258451846 581.522816326531 456.918640576949
350.1461 351.652487481671 742.9156 629.376658956777
332.8298 320.917654331801 538.39888 454.47148200574
298.9149 308.976739813679 590.43548 540.415135224758
286.9913 315.272239517177 569.13884 486.883167429404
343.373 338.307704569259 756.45356 595.8441759785
380.7366 347.586889892202 640.32424 598.42537810574
345.5773 331.661026139268 703.33028 443.796643169499
310.5026 284.990666591132 491.01568 463.016612157144
339.8563 321.905948672684 611.76644 526.00162033271
330.964 305.457597824572 591.016285714286 493.805572142909
332.71 335.49151935862 650.848775510204 586.182743537855
347.066 344.384901137807 839.354375 600.443164982125
311.2132 300.032298580741 451.5318 454.180922458991
339.798 340.420001542569 730.881083333333 562.649739251349
341.0787 330.538633816667 612.78484 526.573241685182
326.3242 306.598521605165 468.6694 426.456339442388
332.9461 346.446331200266 822.09996 573.904562152034
318.908 306.262078277988 559.024083333333 497.494431510543
335.2223 315.057365473739 659.73268 511.991856151057
339.756 325.197561102903 594.462653061225 517.506467014481
349.452 343.324055859163 614.996734693878 573.079115176847
343.3923 325.709283768008 616.54768 538.694339397798
340.964 337.937528366811 792.722081632653 593.086263616004
351.6964 354.472989766177 730.07416 610.051004151923
345.558 325.898444028061 687.921020408163 527.998209764131
340.964 319.22298698831 634.343708333333 504.213269755901
335.3385 321.348636388002 652.3614 514.448853336138
339.798 333.718333371809 605.139791666667 525.796939314486
337.5482 336.061286919707 566.51168 532.650743312421
332.8298 318.446575529526 596.02068 532.012677780208
351.512 340.629555936432 644.786166666667 550.404751793389
312.5582 317.376688371519 523.05456 455.788192490643
312.224 311.586586504269 501.644285714286 486.701195914798
312.5582 311.740040289789 593.20192 494.325278014387
311.2132 324.108951269627 536.46848 559.570271587984
326.08 307.338502835371 537.856375 529.900562944829
